,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
CSRNP1,0.186602,no,yes,no,no,no,VCT_CCC,VCT_CCC_CSRNP1
ZNF256,0.012169,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF256
BNC1,0.000569,no,yes,no,no,no,VCT_CCC,VCT_CCC_BNC1
FIZ1,0.022457,no,yes,no,no,no,VCT_CCC,VCT_CCC_FIZ1
PRDM14,0.000962,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM14
NCOR2,0.267558,yes,no,no,no,no,VCT_CCC,VCT_CCC_NCOR2
THAP1,0.08188,no,yes,no,yes,no,VCT_CCC,VCT_CCC_THAP1
RBPJ,0.572624,no,yes,no,yes,no,VCT_CCC,VCT_CCC_RBPJ
FOXA1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXA1
LRRFIP1,0.719914,yes,no,no,no,no,VCT_CCC,VCT_CCC_LRRFIP1
WIZ,0.057453,no,yes,no,no,no,VCT_CCC,VCT_CCC_WIZ
ATF6,0.293504,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ATF6
NR2F1,0.005526,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR2F1
MAX,0.248516,no,yes,no,yes,no,VCT_CCC,VCT_CCC_MAX
CREB3L2,0.702848,yes,no,no,no,no,VCT_CCC,VCT_CCC_CREB3L2
FOXM1,0.107354,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXM1
BCL3,0.023372,no,yes,no,no,no,VCT_CCC,VCT_CCC_BCL3
PRRX1,0.005306,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRRX1
LYAR,0.224058,no,yes,no,no,no,VCT_CCC,VCT_CCC_LYAR
NR6A1,0.539885,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR6A1
ZNF540,0.013053,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF540
ZNF121,0.165787,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF121
ZNF749,0.005146,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF749
MLXIP,0.035303,no,yes,no,no,no,VCT_CCC,VCT_CCC_MLXIP
TCF15,0.00083,no,yes,no,no,no,VCT_CCC,VCT_CCC_TCF15
OTX2,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_OTX2
GLIS1,0.001195,no,yes,no,no,no,VCT_CCC,VCT_CCC_GLIS1
ZNF787,0.065695,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF787
TFDP1,0.458608,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFDP1
ZNF383,0.040751,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF383
SMARCA5,0.400776,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMARCA5
KLF7,0.029446,no,yes,no,no,no,VCT_CCC,VCT_CCC_KLF7
OSR2,0.211841,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_OSR2
ELF4,0.205511,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ELF4
EBF3,0.00021,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EBF3
FOXC2,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXC2
HLX,0.004914,no,yes,no,no,no,VCT_CCC,VCT_CCC_HLX
GTF3A,0.42884,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GTF3A
ID3,0.786784,yes,no,no,no,no,VCT_CCC,VCT_CCC_ID3
ZNF146,0.277593,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF146
ERF,0.040124,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ERF
ZNF792,0.00215,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF792
ZNF268,0.055593,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF268
SMARCC2,0.130841,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMARCC2
E2F8,0.010039,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F8
ZNF101,0.041549,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF101
EGR3,0.021787,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EGR3
FOXN2,0.320634,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXN2
BATF2,0.000958,no,yes,no,no,no,VCT_CCC,VCT_CCC_BATF2
IKZF3,0.018857,no,yes,no,no,no,VCT_CCC,VCT_CCC_IKZF3
ZNF697,0.063966,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF697
SP6,0.119042,no,yes,no,no,no,VCT_CCC,VCT_CCC_SP6
ZNF35,0.003819,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF35
MTA2,0.063066,no,yes,no,no,no,VCT_CCC,VCT_CCC_MTA2
ZNF568,0.037706,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF568
ATF5,0.124904,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATF5
FOXL1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXL1
PAX5,0.001741,no,yes,no,yes,no,VCT_CCC,VCT_CCC_PAX5
ZNF626,0.136935,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF626
SP100,0.264609,no,yes,no,no,no,VCT_CCC,VCT_CCC_SP100
ZBTB47,0.001966,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB47
NR1D2,0.068536,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR1D2
HOXB2,0.046441,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXB2
ZNF396,0.001918,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF396
ZNF92,0.039773,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF92
ZNF331,0.39631,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF331
IRF7,0.072148,no,yes,no,no,no,VCT_CCC,VCT_CCC_IRF7
ZNF658,0.026361,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF658
TFEC,0.015797,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFEC
ZGPAT,0.001193,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZGPAT
SOX8,0.000383,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX8
ASCL2,0.41624,yes,no,no,no,no,VCT_CCC,VCT_CCC_ASCL2
JUND,0.74128,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_JUND
STAT1,0.191762,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT1
ZFP91,0.079362,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZFP91
ZFP92,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZFP92
ZNF224,0.061289,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF224
ZNF366,0.002059,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF366
ZFP42,0.14358,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFP42
EBF2,0.000947,no,yes,no,no,no,VCT_CCC,VCT_CCC_EBF2
ZNF239,0.009897,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF239
HMBOX1,0.198344,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMBOX1
MTF1,0.114549,no,yes,no,no,no,VCT_CCC,VCT_CCC_MTF1
ZNF469,0.000833,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF469
E2F1,0.079787,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F1
GATAD2B,0.254355,no,yes,no,no,no,VCT_CCC,VCT_CCC_GATAD2B
DNAJC1,0.270455,no,yes,no,no,no,VCT_CCC,VCT_CCC_DNAJC1
RELA,0.113411,no,yes,no,yes,no,VCT_CCC,VCT_CCC_RELA
TOX2,0.002332,no,yes,no,no,no,VCT_CCC,VCT_CCC_TOX2
FOXE1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXE1
NONO,0.581657,yes,no,no,no,no,VCT_CCC,VCT_CCC_NONO
ARNT,0.269124,no,yes,no,no,no,VCT_CCC,VCT_CCC_ARNT
GRHL3,0.055419,no,yes,no,no,no,VCT_CCC,VCT_CCC_GRHL3
HIVEP1,0.251643,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP1
FOXO3,0.342812,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXO3
ZNF22,0.232272,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF22
ATF3,0.963205,yes,no,no,no,no,VCT_CCC,VCT_CCC_ATF3
KLF16,0.038429,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF16
ZNF606,0.01612,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF606
NFKBID,0.025611,no,yes,no,no,no,VCT_CCC,VCT_CCC_NFKBID
MYNN,0.087883,no,yes,no,no,no,VCT_CCC,VCT_CCC_MYNN
NFKBIE,0.027173,no,yes,no,no,no,VCT_CCC,VCT_CCC_NFKBIE
BARX2,0.062372,no,yes,no,no,no,VCT_CCC,VCT_CCC_BARX2
TFAP4,0.078848,no,yes,no,no,no,VCT_CCC,VCT_CCC_TFAP4
ZNF562,0.159822,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF562
HOXB9,0.0,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXB9
SMAD6,0.024504,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMAD6
PRDM16,0.003123,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM16
JUNB,0.685073,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_JUNB
E2F3,0.311393,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F3
PRDM4,0.074607,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM4
ZNF397,0.100534,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF397
NFKB1,0.26925,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NFKB1
BCL11B,0.000802,no,yes,no,no,no,VCT_CCC,VCT_CCC_BCL11B
IRF2,0.125003,no,yes,no,no,no,VCT_CCC,VCT_CCC_IRF2
ZBTB21,0.077801,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB21
ZNF215,0.028524,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF215
USF2,0.161524,no,yes,no,no,no,VCT_CCC,VCT_CCC_USF2
SSRP1,0.430097,no,yes,no,no,no,VCT_CCC,VCT_CCC_SSRP1
ELF3,0.580719,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ELF3
ZNF292,0.643799,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF292
IKZF1,0.018125,no,yes,no,no,no,VCT_CCC,VCT_CCC_IKZF1
ZIC1,not_enough_cells_expr_limma,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZIC1
HEYL,0.001691,no,yes,no,no,no,VCT_CCC,VCT_CCC_HEYL
E2F7,0.072909,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F7
HMG20B,0.588222,yes,no,no,no,no,VCT_CCC,VCT_CCC_HMG20B
ZNF174,0.016455,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF174
ZBTB7B,0.067467,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZBTB7B
SNAI1,0.120979,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SNAI1
JDP2,0.066782,no,yes,yes,no,no,VCT_CCC,VCT_CCC_JDP2
USF1,0.0368,no,yes,no,no,no,VCT_CCC,VCT_CCC_USF1
PHF5A,0.334467,no,yes,no,no,no,VCT_CCC,VCT_CCC_PHF5A
PRRX2,0.002168,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRRX2
TP53,0.206721,no,yes,no,no,no,VCT_CCC,VCT_CCC_TP53
FOXF1,0.003451,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXF1
MYCN,0.176569,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_MYCN
NPAS4,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_NPAS4
TEAD4,0.258066,no,yes,no,no,no,VCT_CCC,VCT_CCC_TEAD4
MYRF,0.00291,no,yes,no,no,no,VCT_CCC,VCT_CCC_MYRF
KLF6,1.184672,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF6
HIVEP3,0.072884,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP3
NFKBIZ,0.212358,no,yes,no,no,no,VCT_CCC,VCT_CCC_NFKBIZ
BHLHE40,0.372478,yes,no,no,no,no,VCT_CCC,VCT_CCC_BHLHE40
PPP1R13L,0.371493,no,yes,no,no,no,VCT_CCC,VCT_CCC_PPP1R13L
ZBED2,0.00266,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBED2
ZNFX1,0.104084,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNFX1
SP140L,0.119579,no,yes,no,no,no,VCT_CCC,VCT_CCC_SP140L
BNC2,0.142294,no,yes,no,no,no,VCT_CCC,VCT_CCC_BNC2
ZNF423,0.026983,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF423
KLF9,0.008235,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF9
PHTF1,0.127587,no,yes,no,no,no,VCT_CCC,VCT_CCC_PHTF1
GATA2,0.585411,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA2
TSHZ2,0.054625,no,yes,no,no,no,VCT_CCC,VCT_CCC_TSHZ2
E2F4,0.370015,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F4
SOX4,0.603232,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX4
PATZ1,0.036129,no,yes,no,no,no,VCT_CCC,VCT_CCC_PATZ1
HOPX,0.176075,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOPX
BCL6B,0.00161,no,yes,no,no,no,VCT_CCC,VCT_CCC_BCL6B
ZNF726,0.081547,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF726
GCM1,0.456485,yes,no,no,no,no,VCT_CCC,VCT_CCC_GCM1
TFAM,0.334295,no,yes,no,no,no,VCT_CCC,VCT_CCC_TFAM
ZNF304,0.009349,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF304
TCF7L2,1.048008,yes,no,no,no,no,VCT_CCC,VCT_CCC_TCF7L2
FOSB,1.059149,yes,no,yes,no,yes,VCT_CCC,VCT_CCC_FOSB
TGIF1,0.643109,no,yes,no,no,no,VCT_CCC,VCT_CCC_TGIF1
ZNF589,0.028155,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF589
HEY2,0.000251,no,yes,no,no,no,VCT_CCC,VCT_CCC_HEY2
ZNF467,0.004801,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF467
MYBL2,0.172405,yes,no,no,no,no,VCT_CCC,VCT_CCC_MYBL2
HOXA6,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXA6
ELF1,0.667528,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_ELF1
MXD3,0.043129,no,yes,no,no,no,VCT_CCC,VCT_CCC_MXD3
MIER2,0.12362,no,yes,no,no,no,VCT_CCC,VCT_CCC_MIER2
ELK4,0.131814,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ELK4
ZBED4,0.104041,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBED4
AHR,0.049332,no,yes,no,no,no,VCT_CCC,VCT_CCC_AHR
FOSL2,0.37555,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_FOSL2
ZNF354C,0.028964,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZNF354C
FOXO4,0.407301,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXO4
HEY1,0.089675,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HEY1
RELB,0.088042,no,yes,no,no,no,VCT_CCC,VCT_CCC_RELB
NR2C1,0.171668,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NR2C1
MAZ,0.246133,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_MAZ
KLF5,0.430611,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF5
HMGXB3,0.161107,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGXB3
NEUROD1,0.000384,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NEUROD1
TFAP2B,0.042622,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFAP2B
SOX7,0.04148,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX7
MYC,0.172799,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_MYC
ARNTL2,0.105325,no,yes,no,no,no,VCT_CCC,VCT_CCC_ARNTL2
ZNF91,0.381241,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF91
E2F2,0.051784,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F2
HIVEP2,0.12869,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP2
RCOR3,0.200438,no,yes,no,no,no,VCT_CCC,VCT_CCC_RCOR3
ADNP,0.400984,no,yes,no,no,no,VCT_CCC,VCT_CCC_ADNP
HMGA2,0.004827,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGA2
GRHL1,0.55912,no,yes,no,no,no,VCT_CCC,VCT_CCC_GRHL1
IRX4,0.086172,no,yes,no,no,no,VCT_CCC,VCT_CCC_IRX4
FOXN1,0.000642,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXN1
STAT2,0.192879,no,yes,no,no,no,VCT_CCC,VCT_CCC_STAT2
ZNF485,0.010955,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF485
KLF4,0.3518,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF4
SMAD7,0.08247,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMAD7
STAT3,0.267704,no,yes,no,no,no,VCT_CCC,VCT_CCC_STAT3
GLIS3,0.228456,no,yes,no,no,no,VCT_CCC,VCT_CCC_GLIS3
ZNF267,0.093906,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF267
MEIS3,0.005164,no,yes,no,no,no,VCT_CCC,VCT_CCC_MEIS3
ZNF581,0.131612,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF581
BATF3,0.069859,no,yes,no,no,no,VCT_CCC,VCT_CCC_BATF3
TSHZ3,0.010139,no,yes,no,no,no,VCT_CCC,VCT_CCC_TSHZ3
RFX3,0.181655,no,yes,no,no,no,VCT_CCC,VCT_CCC_RFX3
ZFP69B,0.004755,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZFP69B
ZNF431,0.21742,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF431
GATA3,1.575876,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA3
ARID3A,1.127094,yes,no,no,no,no,VCT_CCC,VCT_CCC_ARID3A
ZNF746,0.056418,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF746
FEV,not_enough_cells_expr_limma,no,yes,no,yes,no,VCT_CCC,VCT_CCC_FEV
PRDM5,0.052583,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM5
TBX2,0.004863,no,yes,no,no,no,VCT_CCC,VCT_CCC_TBX2
ATOH8,0.003502,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATOH8
ZNF175,0.087099,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF175
EGR1,0.506283,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EGR1
DNAJC2,0.30785,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_DNAJC2
THAP11,0.075608,no,yes,no,yes,no,VCT_CCC,VCT_CCC_THAP11
RARA,0.019114,no,yes,no,no,no,VCT_CCC,VCT_CCC_RARA
