,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZNF814,0.170882,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF814
PAX5,0.001741,no,yes,no,yes,no,VCT_CCC,VCT_CCC_PAX5
SMAD6,0.024504,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMAD6
HOXC6,0.005017,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXC6
ZNF697,0.063966,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF697
ZNF670,0.026225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF670
NFIL3,0.142017,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFIL3
SMARCC2,0.130841,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMARCC2
ZNF22,0.232272,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF22
UBP1,0.152094,yes,no,no,no,no,VCT_CCC,VCT_CCC_UBP1
NCOR2,0.267558,yes,no,no,no,no,VCT_CCC,VCT_CCC_NCOR2
TGIF1,0.643109,no,yes,no,no,no,VCT_CCC,VCT_CCC_TGIF1
ZNF217,0.263146,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF217
TP53,0.206721,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_TP53
ZNF292,0.643799,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF292
SP1,0.194379,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SP1
HMGXB4,0.279478,yes,no,no,no,no,VCT_CCC,VCT_CCC_HMGXB4
CREB3L2,0.702848,yes,no,no,no,no,VCT_CCC,VCT_CCC_CREB3L2
GLIS3,0.228456,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GLIS3
ZNF215,0.028524,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF215
KLF6,1.184672,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF6
ZFP69B,0.004755,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZFP69B
ZBTB2,0.078608,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZBTB2
RELB,0.088042,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_RELB
HOXB9,0.0,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXB9
RCOR2,0.013199,yes,no,no,no,no,VCT_CCC,VCT_CCC_RCOR2
ZNF468,0.073109,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF468
MLXIP,0.035303,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_MLXIP
HOXA4,0.001248,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXA4
DLX4,0.11556,yes,no,no,no,no,VCT_CCC,VCT_CCC_DLX4
NR1D2,0.068536,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR1D2
AHRR,0.022173,yes,no,no,no,no,VCT_CCC,VCT_CCC_AHRR
ZNF281,0.120252,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF281
HOXB7,0.045219,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXB7
ETV4,0.040532,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ETV4
NFATC1,0.011802,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFATC1
TFAP4,0.078848,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_TFAP4
ZNF675,0.068444,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF675
ZNF681,0.037334,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF681
ZNF383,0.040751,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF383
ETV7,0.088855,yes,no,no,no,no,VCT_CCC,VCT_CCC_ETV7
PKNOX1,0.226452,yes,no,no,no,no,VCT_CCC,VCT_CCC_PKNOX1
TEAD4,0.258066,no,yes,no,no,no,VCT_CCC,VCT_CCC_TEAD4
ZNF581,0.131612,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF581
ZNF749,0.005146,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF749
TSC22D2,0.440065,yes,no,no,no,no,VCT_CCC,VCT_CCC_TSC22D2
E2F2,0.051784,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_E2F2
ZNF880,0.058321,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF880
HEY1,0.089675,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HEY1
ZFP42,0.14358,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFP42
ELF4,0.205511,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_ELF4
ZNF676,0.010001,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF676
ZNF100,0.137916,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF100
TEAD1,0.934551,yes,no,no,no,no,VCT_CCC,VCT_CCC_TEAD1
ZNF792,0.00215,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF792
FEV,not_enough_cells_expr_limma,no,yes,no,yes,no,VCT_CCC,VCT_CCC_FEV
SNAI2,0.016706,yes,no,no,no,no,VCT_CCC,VCT_CCC_SNAI2
SIX1,0.00285,yes,no,no,no,no,VCT_CCC,VCT_CCC_SIX1
ZNF396,0.001918,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF396
ZNF626,0.136935,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF626
ZNF485,0.010955,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF485
SP140L,0.119579,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SP140L
ARID3A,1.127094,yes,no,no,no,no,VCT_CCC,VCT_CCC_ARID3A
GATA6,0.039124,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA6
GATA2,0.585411,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA2
CEBPG,0.263713,yes,no,no,no,no,VCT_CCC,VCT_CCC_CEBPG
E2F8,0.010039,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F8
HOXA7,0.013351,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXA7
RCOR3,0.200438,no,yes,no,no,no,VCT_CCC,VCT_CCC_RCOR3
E2F1,0.079787,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_E2F1
KLF16,0.038429,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF16
ATF6,0.293504,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ATF6
SMAD7,0.08247,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMAD7
ZBED2,0.00266,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZBED2
IKZF4,0.059241,yes,no,no,no,no,VCT_CCC,VCT_CCC_IKZF4
PATZ1,0.036129,no,yes,no,no,no,VCT_CCC,VCT_CCC_PATZ1
REL,0.275197,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_REL
HIVEP2,0.12869,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP2
TFDP1,0.458608,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFDP1
ZNF366,0.002059,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF366
PLAGL1,0.164522,yes,no,no,no,no,VCT_CCC,VCT_CCC_PLAGL1
ATOH8,0.003502,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATOH8
FOXL1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXL1
ZNF256,0.012169,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF256
ZNF165,0.095225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF165
FIZ1,0.022457,no,yes,no,no,no,VCT_CCC,VCT_CCC_FIZ1
NPAS4,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_NPAS4
ZNF669,0.023146,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF669
IRF8,0.016489,yes,no,no,no,no,VCT_CCC,VCT_CCC_IRF8
FOXA1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXA1
ZNF35,0.003819,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF35
ZFPM1,0.027448,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFPM1
NR1H3,0.081012,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR1H3
IRF1,0.244287,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRF1
ELF3,0.580719,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ELF3
EGR1,0.506283,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EGR1
GATAD2A,0.455144,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATAD2A
HIVEP3,0.072884,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP3
ZNF600,0.100799,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF600
LHX1,0.00087,yes,no,no,no,no,VCT_CCC,VCT_CCC_LHX1
ASCL2,0.41624,yes,no,no,no,no,VCT_CCC,VCT_CCC_ASCL2
SP110,0.100179,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SP110
BATF2,0.000958,no,yes,no,no,no,VCT_CCC,VCT_CCC_BATF2
ZNF562,0.159822,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF562
PITX1,0.015132,yes,no,no,no,no,VCT_CCC,VCT_CCC_PITX1
ZNF606,0.01612,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF606
BCL11B,0.000802,no,yes,no,no,no,VCT_CCC,VCT_CCC_BCL11B
CSRNP1,0.186602,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_CSRNP1
MEIS3,0.005164,no,yes,no,no,no,VCT_CCC,VCT_CCC_MEIS3
ZNF175,0.087099,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF175
THAP1,0.08188,no,yes,no,yes,no,VCT_CCC,VCT_CCC_THAP1
FOXD1,0.001393,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXD1
WIZ,0.057453,no,yes,no,no,no,VCT_CCC,VCT_CCC_WIZ
KLF8,0.104859,yes,no,no,no,no,VCT_CCC,VCT_CCC_KLF8
IRF5,0.004387,no,yes,no,no,no,VCT_CCC,VCT_CCC_IRF5
NR6A1,0.539885,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR6A1
TBX2,0.004863,no,yes,no,no,no,VCT_CCC,VCT_CCC_TBX2
E2F4,0.370015,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F4
FOSB,1.059149,yes,no,yes,no,yes,VCT_CCC,VCT_CCC_FOSB
ZNF653,0.006532,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF653
HOXD13,0.000372,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXD13
ZNF487,0.034975,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF487
TCF15,0.00083,no,yes,no,no,no,VCT_CCC,VCT_CCC_TCF15
MXI1,0.093665,yes,no,no,no,no,VCT_CCC,VCT_CCC_MXI1
MXD1,0.117166,yes,no,no,no,no,VCT_CCC,VCT_CCC_MXD1
HMGXB3,0.161107,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGXB3
ZNF423,0.026983,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF423
SREBF1,0.079872,yes,no,no,no,no,VCT_CCC,VCT_CCC_SREBF1
FOXO1,0.146588,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXO1
ZFP91,0.079362,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZFP91
SP6,0.119042,no,yes,no,no,no,VCT_CCC,VCT_CCC_SP6
FOSL1,0.061005,yes,no,yes,no,yes,VCT_CCC,VCT_CCC_FOSL1
PRRX1,0.005306,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRRX1
ZNF467,0.004801,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF467
BARX2,0.062372,no,yes,no,no,no,VCT_CCC,VCT_CCC_BARX2
ZNF469,0.000833,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF469
KLF11,0.038156,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF11
IRF7,0.072148,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRF7
ZNF239,0.009897,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF239
RARA,0.019114,no,yes,no,no,no,VCT_CCC,VCT_CCC_RARA
JUND,0.74128,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_JUND
RXRA,0.283179,yes,no,no,no,no,VCT_CCC,VCT_CCC_RXRA
PRDM16,0.003123,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM16
SOX15,0.063516,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX15
TCF25,0.939522,no,yes,no,no,no,VCT_CCC,VCT_CCC_TCF25
TEAD2,0.028267,yes,no,no,no,no,VCT_CCC,VCT_CCC_TEAD2
IRX4,0.086172,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRX4
HIF1A,0.385082,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_HIF1A
ZBTB42,0.014237,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZBTB42
HHEX,0.005442,yes,no,no,no,no,VCT_CCC,VCT_CCC_HHEX
RFX8,0.019477,yes,no,no,no,no,VCT_CCC,VCT_CCC_RFX8
USF1,0.0368,no,yes,no,no,no,VCT_CCC,VCT_CCC_USF1
ZNF480,0.090335,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF480
MYNN,0.087883,no,yes,no,no,no,VCT_CCC,VCT_CCC_MYNN
IRF2,0.125003,no,yes,no,no,no,VCT_CCC,VCT_CCC_IRF2
ZNF268,0.055593,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF268
HES2,0.08993,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HES2
SNAI1,0.120979,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SNAI1
NR2F1,0.005526,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR2F1
HES4,0.070342,yes,no,no,no,no,VCT_CCC,VCT_CCC_HES4
E2F3,0.311393,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_E2F3
HMGA2,0.004827,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGA2
ZNF430,0.116875,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF430
EGR3,0.021787,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EGR3
MYBL2,0.172405,yes,no,no,no,no,VCT_CCC,VCT_CCC_MYBL2
TCF3,0.106709,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_TCF3
GRHL1,0.55912,no,yes,no,no,no,VCT_CCC,VCT_CCC_GRHL1
LBX2,0.005782,yes,no,no,no,no,VCT_CCC,VCT_CCC_LBX2
PRDM14,0.000962,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM14
NEUROD1,0.000384,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NEUROD1
MTF1,0.114549,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_MTF1
NR2C1,0.171668,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NR2C1
EBF3,0.00021,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EBF3
FOXN2,0.320634,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXN2
KDM5C,0.161262,yes,no,no,no,no,VCT_CCC,VCT_CCC_KDM5C
THRB,0.663234,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_THRB
BATF3,0.069859,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_BATF3
BHLHE40,0.372478,yes,no,no,no,no,VCT_CCC,VCT_CCC_BHLHE40
ZNF91,0.381241,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF91
MAZ,0.246133,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_MAZ
CREB5,0.281676,yes,no,no,no,no,VCT_CCC,VCT_CCC_CREB5
ZNF304,0.009349,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF304
ZNF224,0.061289,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF224
XBP1,0.598509,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_XBP1
ZNF841,0.013488,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF841
ZNF658,0.026361,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF658
E2F7,0.072909,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F7
NFKBIZ,0.212358,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_NFKBIZ
SOX9,0.00393,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX9
ZBTB47,0.001966,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB47
ATF1,0.338239,yes,no,no,no,no,VCT_CCC,VCT_CCC_ATF1
SSRP1,0.430097,no,yes,no,no,no,VCT_CCC,VCT_CCC_SSRP1
LHX6,5.6e-05,no,yes,no,no,no,VCT_CCC,VCT_CCC_LHX6
KLF4,0.3518,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF4
KLF7,0.029446,no,yes,no,no,no,VCT_CCC,VCT_CCC_KLF7
ZNF90,0.281014,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF90
SOX18,0.0025,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX18
TSHZ3,0.010139,no,yes,no,no,no,VCT_CCC,VCT_CCC_TSHZ3
TSC22D3,0.069629,yes,no,no,no,no,VCT_CCC,VCT_CCC_TSC22D3
DNMT3B,0.148335,yes,no,no,no,no,VCT_CCC,VCT_CCC_DNMT3B
FOXP4,0.027044,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXP4
ATF5,0.124904,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATF5
PPP1R13L,0.371493,no,yes,no,no,no,VCT_CCC,VCT_CCC_PPP1R13L
ZIC1,not_enough_cells_expr_limma,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZIC1
STAT3,0.267704,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT3
UBTF,0.176597,yes,no,no,no,no,VCT_CCC,VCT_CCC_UBTF
TET1,0.359167,yes,no,no,no,no,VCT_CCC,VCT_CCC_TET1
ELF1,0.667528,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_ELF1
OSR2,0.211841,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_OSR2
THAP10,0.00175,yes,no,no,no,no,VCT_CCC,VCT_CCC_THAP10
GATAD2B,0.254355,no,yes,no,no,no,VCT_CCC,VCT_CCC_GATAD2B
DNAJC2,0.30785,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_DNAJC2
PPARG,0.811377,no,yes,no,yes,no,VCT_CCC,VCT_CCC_PPARG
HIVEP1,0.251643,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP1
ZNF813,0.072793,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF813
GMEB1,0.139129,no,yes,no,no,no,VCT_CCC,VCT_CCC_GMEB1
ZBED4,0.104041,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZBED4
NFATC2,0.045221,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFATC2
HOXB6,0.001517,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXB6
ZNF431,0.21742,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF431
SP140,0.00783,no,yes,no,no,no,VCT_CCC,VCT_CCC_SP140
FOSL2,0.37555,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_FOSL2
ZFP41,0.00398,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFP41
NFKB1,0.26925,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NFKB1
TFE3,0.085237,no,yes,no,no,no,VCT_CCC,VCT_CCC_TFE3
POU2F3,0.02273,yes,no,no,no,no,VCT_CCC,VCT_CCC_POU2F3
PHTF1,0.127587,no,yes,no,no,no,VCT_CCC,VCT_CCC_PHTF1
SOHLH1,0.001564,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOHLH1
SOX8,0.000383,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX8
ZNF101,0.041549,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF101
ZBTB21,0.077801,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB21
BACH1,0.49584,yes,no,no,no,no,VCT_CCC,VCT_CCC_BACH1
ZNF174,0.016455,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF174
HOXC9,0.010151,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXC9
ZNF768,0.051064,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF768
AHR,0.049332,no,yes,no,no,no,VCT_CCC,VCT_CCC_AHR
ZNF787,0.065695,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF787
SMARCA5,0.400776,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMARCA5
PRDM5,0.052583,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM5
HOXA6,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXA6
YBX3,0.629562,yes,no,no,no,no,VCT_CCC,VCT_CCC_YBX3
ZNF93,0.165718,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF93
FOXO4,0.407301,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXO4
GATA3,1.575876,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA3
ZNF264,0.083566,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF264
ZNF358,0.038808,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF358
GATAD1,0.180585,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATAD1
ZNF205,0.052262,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF205
ZNF267,0.093906,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF267
RFX3,0.181655,no,yes,no,no,no,VCT_CCC,VCT_CCC_RFX3
ZNF273,0.054004,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF273
TONSL,0.072202,yes,no,no,no,no,VCT_CCC,VCT_CCC_TONSL
OTX2,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_OTX2
ZNF765,0.104176,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF765
ZNF746,0.056418,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF746
FOXM1,0.107354,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_FOXM1
STAT6,0.064945,yes,no,no,no,no,VCT_CCC,VCT_CCC_STAT6
