,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
SNAI1,0.120979,yes,no,no,no,no,VCT_CCC,VCT_CCC_SNAI1
ZNF267,0.093906,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF267
MLXIP,0.035303,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_MLXIP
HLX,0.004914,no,yes,no,no,no,VCT_CCC,VCT_CCC_HLX
PRDM5,0.052583,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM5
ZNF121,0.165787,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF121
TET1,0.359167,yes,no,no,no,no,VCT_CCC,VCT_CCC_TET1
ID1,0.484023,yes,no,no,no,no,VCT_CCC,VCT_CCC_ID1
GLIS3,0.228456,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GLIS3
ZNF658,0.026361,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF658
FOXP4,0.027044,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXP4
NKX3-1,0.005982,yes,no,no,no,no,VCT_CCC,VCT_CCC_NKX3-1
MYCN,0.176569,yes,no,no,no,no,VCT_CCC,VCT_CCC_MYCN
ZNF292,0.643799,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF292
SSRP1,0.430097,no,yes,no,no,no,VCT_CCC,VCT_CCC_SSRP1
ZNF397,0.100534,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF397
SREBF1,0.079872,yes,no,no,no,no,VCT_CCC,VCT_CCC_SREBF1
ADNP,0.400984,no,yes,no,no,no,VCT_CCC,VCT_CCC_ADNP
ZNF217,0.263146,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF217
SMARCC1,0.734672,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_SMARCC1
DLX3,0.190875,yes,no,no,no,no,VCT_CCC,VCT_CCC_DLX3
ZNF626,0.136935,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF626
NFXL1,0.202229,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFXL1
ATOH8,0.003502,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATOH8
ZNF22,0.232272,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF22
POU2F3,0.02273,yes,no,no,no,no,VCT_CCC,VCT_CCC_POU2F3
EGR1,0.506283,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EGR1
TGIF1,0.643109,no,yes,no,no,no,VCT_CCC,VCT_CCC_TGIF1
HOXC9,0.010151,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXC9
EBF2,0.000947,no,yes,no,no,no,VCT_CCC,VCT_CCC_EBF2
ARNT,0.269124,no,yes,no,no,no,VCT_CCC,VCT_CCC_ARNT
ZNF423,0.026983,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF423
ZNF93,0.165718,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF93
ZNFX1,0.104084,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNFX1
E2F1,0.079787,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_E2F1
EBF3,0.00021,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EBF3
ZNF768,0.051064,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF768
ZNF653,0.006532,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF653
ZNF746,0.056418,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF746
HOXB9,0.0,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXB9
RELB,0.088042,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_RELB
ZNF90,0.281014,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF90
GTF3A,0.42884,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GTF3A
REL,0.275197,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_REL
FOXE1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXE1
WIZ,0.057453,no,yes,no,no,no,VCT_CCC,VCT_CCC_WIZ
SMAD3,0.066221,yes,no,no,no,no,VCT_CCC,VCT_CCC_SMAD3
ELK4,0.131814,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ELK4
FOXC2,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXC2
GMEB1,0.139129,no,yes,no,no,no,VCT_CCC,VCT_CCC_GMEB1
BHLHE40,0.372478,yes,no,no,no,no,VCT_CCC,VCT_CCC_BHLHE40
ZNF814,0.170882,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF814
STAT6,0.064945,yes,no,no,no,no,VCT_CCC,VCT_CCC_STAT6
HMGA2,0.004827,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGA2
NR6A1,0.539885,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR6A1
HES6,0.021009,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HES6
SOX4,0.603232,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX4
HMGXB3,0.161107,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGXB3
ATF4,0.716769,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ATF4
ZNF281,0.120252,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF281
ZFP91,0.079362,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZFP91
ZNF777,0.045176,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF777
PRRX1,0.005306,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRRX1
ZNF813,0.072793,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF813
ZNF304,0.009349,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF304
ZBTB1,0.132197,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB1
PKNOX1,0.226452,yes,no,no,no,no,VCT_CCC,VCT_CCC_PKNOX1
BATF2,0.000958,no,yes,no,no,no,VCT_CCC,VCT_CCC_BATF2
ZNF195,0.115225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF195
ZNF268,0.055593,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF268
HEY1,0.089675,yes,no,no,no,no,VCT_CCC,VCT_CCC_HEY1
STAT1,0.191762,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT1
HIVEP1,0.251643,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP1
MXD1,0.117166,yes,no,no,no,no,VCT_CCC,VCT_CCC_MXD1
ZNF562,0.159822,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF562
GRHL1,0.55912,no,yes,no,no,no,VCT_CCC,VCT_CCC_GRHL1
ARID1A,0.470508,yes,no,no,no,no,VCT_CCC,VCT_CCC_ARID1A
BHLHA15,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_BHLHA15
ZNF880,0.058321,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF880
NFKBID,0.025611,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_NFKBID
KLF16,0.038429,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF16
THAP1,0.08188,no,yes,no,no,no,VCT_CCC,VCT_CCC_THAP1
AHRR,0.022173,yes,no,no,no,no,VCT_CCC,VCT_CCC_AHRR
NONO,0.581657,yes,no,no,no,no,VCT_CCC,VCT_CCC_NONO
ZNF468,0.073109,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF468
SOX15,0.063516,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX15
THAP10,0.00175,yes,no,no,no,no,VCT_CCC,VCT_CCC_THAP10
TSC22D2,0.440065,yes,no,no,no,no,VCT_CCC,VCT_CCC_TSC22D2
RFX3,0.181655,no,yes,no,no,no,VCT_CCC,VCT_CCC_RFX3
FOSL2,0.37555,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_FOSL2
ZNF146,0.277593,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF146
ZNF836,0.025174,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF836
PHF5A,0.334467,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_PHF5A
SP1,0.194379,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SP1
TSHZ3,0.010139,no,yes,no,no,no,VCT_CCC,VCT_CCC_TSHZ3
DNMT3B,0.148335,yes,no,no,no,no,VCT_CCC,VCT_CCC_DNMT3B
SP110,0.100179,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SP110
ARNTL2,0.105325,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ARNTL2
MAZ,0.246133,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_MAZ
LHX1,0.00087,yes,no,no,no,no,VCT_CCC,VCT_CCC_LHX1
ZNF681,0.037334,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF681
ZNF224,0.061289,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF224
ZNF254,0.208309,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF254
EGR3,0.021787,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EGR3
MIER2,0.12362,no,yes,no,no,no,VCT_CCC,VCT_CCC_MIER2
ZNF91,0.381241,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF91
SMARCC2,0.130841,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMARCC2
KLF5,0.430611,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF5
GATAD1,0.180585,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATAD1
ZNF611,0.180756,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF611
HOXB2,0.046441,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXB2
ZNF714,0.166389,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF714
ETV7,0.088855,yes,no,no,no,no,VCT_CCC,VCT_CCC_ETV7
ZNF469,0.000833,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF469
THAP2,0.028757,yes,no,no,no,no,VCT_CCC,VCT_CCC_THAP2
IRF5,0.004387,no,yes,no,no,no,VCT_CCC,VCT_CCC_IRF5
FIZ1,0.022457,no,yes,no,no,no,VCT_CCC,VCT_CCC_FIZ1
STAT4,0.045444,yes,no,no,no,no,VCT_CCC,VCT_CCC_STAT4
SMAD6,0.024504,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMAD6
HOXC6,0.005017,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXC6
GATA6,0.039124,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA6
IRF7,0.072148,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRF7
NR2F6,0.412256,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR2F6
USF2,0.161524,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_USF2
NFYB,0.267921,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_NFYB
ZNF275,0.019895,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF275
PRRX2,0.002168,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRRX2
BCL11B,0.000802,no,yes,no,no,no,VCT_CCC,VCT_CCC_BCL11B
ZNF589,0.028155,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF589
BACH1,0.49584,yes,no,no,no,no,VCT_CCC,VCT_CCC_BACH1
TCF25,0.939522,no,yes,no,no,no,VCT_CCC,VCT_CCC_TCF25
ZNF726,0.081547,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF726
BNC2,0.142294,no,yes,no,no,no,VCT_CCC,VCT_CCC_BNC2
E2F3,0.311393,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_E2F3
TOX2,0.002332,no,yes,no,no,no,VCT_CCC,VCT_CCC_TOX2
SOX8,0.000383,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX8
ZNF273,0.054004,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF273
PITX1,0.015132,yes,no,no,no,no,VCT_CCC,VCT_CCC_PITX1
HOXB13,0.001305,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXB13
ELF4,0.205511,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_ELF4
ZNF358,0.038808,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF358
DNAJC1,0.270455,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_DNAJC1
ZNF165,0.095225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF165
IKZF1,0.018125,no,yes,no,no,no,VCT_CCC,VCT_CCC_IKZF1
ZBTB43,0.158423,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZBTB43
ZIC1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZIC1
NFIL3,0.142017,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFIL3
MTA2,0.063066,no,yes,no,no,no,VCT_CCC,VCT_CCC_MTA2
TEAD2,0.028267,yes,no,no,no,no,VCT_CCC,VCT_CCC_TEAD2
MAFF,0.268072,yes,no,no,no,no,VCT_CCC,VCT_CCC_MAFF
ZNF430,0.116875,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF430
HES4,0.070342,yes,no,no,no,no,VCT_CCC,VCT_CCC_HES4
SPIB,0.000914,no,yes,no,yes,no,VCT_CCC,VCT_CCC_SPIB
KLF6,1.184672,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF6
FOXO1,0.146588,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXO1
HOXD13,0.000372,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXD13
TONSL,0.072202,yes,no,no,no,no,VCT_CCC,VCT_CCC_TONSL
TCF7L2,1.048008,yes,no,no,no,no,VCT_CCC,VCT_CCC_TCF7L2
ETS1,0.015855,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ETS1
MYC,0.172799,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_MYC
KLF9,0.008235,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF9
ZNF92,0.039773,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF92
KLF7,0.029446,no,yes,no,no,no,VCT_CCC,VCT_CCC_KLF7
CSRNP1,0.186602,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_CSRNP1
ZNF697,0.063966,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF697
HMG20B,0.588222,yes,no,no,no,no,VCT_CCC,VCT_CCC_HMG20B
XBP1,0.598509,yes,no,no,no,no,VCT_CCC,VCT_CCC_XBP1
ATF1,0.338239,yes,no,no,no,no,VCT_CCC,VCT_CCC_ATF1
HOPX,0.176075,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOPX
IRF9,0.03141,yes,no,no,no,no,VCT_CCC,VCT_CCC_IRF9
ZNF487,0.034975,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF487
ZNF749,0.005146,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF749
PRDM16,0.003123,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM16
UBP1,0.152094,yes,no,no,no,no,VCT_CCC,VCT_CCC_UBP1
ZNF792,0.00215,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF792
ID3,0.786784,yes,no,no,no,no,VCT_CCC,VCT_CCC_ID3
MTF1,0.114549,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_MTF1
ZNF383,0.040751,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF383
PRDM4,0.074607,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM4
FEV,not_enough_cells_expr_limma,no,yes,no,yes,no,VCT_CCC,VCT_CCC_FEV
ZBTB7B,0.067467,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZBTB7B
ZGPAT,0.001193,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZGPAT
RBPJ,0.572624,no,yes,no,yes,no,VCT_CCC,VCT_CCC_RBPJ
SOX7,0.04148,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SOX7
ZNF669,0.023146,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF669
HOXA7,0.013351,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXA7
ZNF296,0.006304,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF296
ZNF205,0.052262,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF205
FOXM1,0.107354,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_FOXM1
ZBED4,0.104041,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZBED4
FOXL1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXL1
DLX4,0.11556,yes,no,no,no,no,VCT_CCC,VCT_CCC_DLX4
ZNF396,0.001918,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF396
FOS,2.13807,yes,no,yes,no,yes,VCT_CCC,VCT_CCC_FOS
NCOR2,0.267558,yes,no,no,no,no,VCT_CCC,VCT_CCC_NCOR2
RCOR3,0.200438,no,yes,no,no,no,VCT_CCC,VCT_CCC_RCOR3
ZNF175,0.087099,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF175
ZNF100,0.137916,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF100
THRB,0.663234,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_THRB
HIC2,0.419397,yes,no,no,no,no,VCT_CCC,VCT_CCC_HIC2
SOX18,0.0025,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX18
TEAD4,0.258066,no,yes,no,no,no,VCT_CCC,VCT_CCC_TEAD4
STAT2,0.192879,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT2
NR2F1,0.005526,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR2F1
HOXB6,0.001517,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXB6
NR2C1,0.171668,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NR2C1
ATF6,0.293504,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATF6
NKX2-5,0.000286,yes,no,no,no,no,VCT_CCC,VCT_CCC_NKX2-5
KLF11,0.038156,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF11
ZNF765,0.104176,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF765
KLF4,0.3518,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF4
EPAS1,1.01389,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_EPAS1
HHEX,0.005442,yes,no,no,no,no,VCT_CCC,VCT_CCC_HHEX
ZNF675,0.068444,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF675
MNT,0.080565,yes,no,no,no,no,VCT_CCC,VCT_CCC_MNT
KDM5C,0.161262,yes,no,no,no,no,VCT_CCC,VCT_CCC_KDM5C
ARID3A,1.127094,yes,no,no,no,no,VCT_CCC,VCT_CCC_ARID3A
SOHLH1,0.001564,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOHLH1
BATF3,0.069859,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_BATF3
HOXB7,0.045219,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXB7
BCL6B,0.00161,no,yes,no,no,no,VCT_CCC,VCT_CCC_BCL6B
SMAD7,0.08247,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMAD7
PATZ1,0.036129,no,yes,no,no,no,VCT_CCC,VCT_CCC_PATZ1
MYBL2,0.172405,yes,no,no,no,no,VCT_CCC,VCT_CCC_MYBL2
ZFPM1,0.027448,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFPM1
GATA2,0.585411,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA2
IKZF3,0.018857,no,yes,no,no,no,VCT_CCC,VCT_CCC_IKZF3
ZFP41,0.00398,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFP41
ZNF331,0.39631,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF331
LRRFIP2,0.331285,yes,no,no,no,no,VCT_CCC,VCT_CCC_LRRFIP2
SOX13,0.162042,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX13
NFKBIL1,0.108878,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFKBIL1
RUNX1,0.222718,yes,no,no,no,no,VCT_CCC,VCT_CCC_RUNX1
TBX2,0.004863,no,yes,no,no,no,VCT_CCC,VCT_CCC_TBX2
ERF,0.040124,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ERF
HIVEP2,0.12869,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP2
TFAP2B,0.042622,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFAP2B
HOXA6,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXA6
OTX2,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_OTX2
UBTF,0.176597,yes,no,no,no,no,VCT_CCC,VCT_CCC_UBTF
ELF3,0.580719,yes,no,no,no,no,VCT_CCC,VCT_CCC_ELF3
MEIS3,0.005164,no,yes,no,no,no,VCT_CCC,VCT_CCC_MEIS3
TFAM,0.334295,no,yes,no,no,no,VCT_CCC,VCT_CCC_TFAM
ATF3,0.963205,yes,no,no,no,no,VCT_CCC,VCT_CCC_ATF3
SP140L,0.119579,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SP140L
YBX3,0.629562,yes,no,no,no,no,VCT_CCC,VCT_CCC_YBX3
PAX5,0.001741,no,yes,no,yes,no,VCT_CCC,VCT_CCC_PAX5
ETV4,0.040532,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ETV4
PPP1R13L,0.371493,no,yes,no,no,no,VCT_CCC,VCT_CCC_PPP1R13L
SP100,0.264609,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SP100
LYAR,0.224058,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_LYAR
ZNF787,0.065695,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF787
TEAD1,0.934551,yes,no,no,no,no,VCT_CCC,VCT_CCC_TEAD1
ZNF174,0.016455,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF174
FOXJ2,0.072182,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXJ2
TSHZ2,0.054625,no,yes,no,no,no,VCT_CCC,VCT_CCC_TSHZ2
TSC22D3,0.069629,yes,no,no,no,no,VCT_CCC,VCT_CCC_TSC22D3
RELA,0.113411,no,yes,no,no,no,VCT_CCC,VCT_CCC_RELA
ZNF215,0.028524,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF215
IRX2,0.200657,yes,no,no,no,no,VCT_CCC,VCT_CCC_IRX2
HEYL,0.001691,no,yes,no,no,no,VCT_CCC,VCT_CCC_HEYL
FOXD1,0.001393,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXD1
GATAD2A,0.455144,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATAD2A
IRF1,0.244287,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRF1
STAT3,0.267704,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT3
SOX9,0.00393,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SOX9
TCF3,0.106709,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_TCF3
ASCL2,0.41624,yes,no,no,no,no,VCT_CCC,VCT_CCC_ASCL2
ZNF595,0.133808,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF595
ZNF480,0.090335,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF480
GATA3,1.575876,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA3
NR1D2,0.068536,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR1D2
OSR2,0.211841,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_OSR2
ZNF485,0.010955,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF485
ZBTB47,0.001966,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB47
HMGXB4,0.279478,yes,no,no,no,no,VCT_CCC,VCT_CCC_HMGXB4
