,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
TONSL,0.072202,yes,no,no,no,no,VCT_CCC,VCT_CCC_TONSL
TSHZ3,0.010139,no,yes,no,no,no,VCT_CCC,VCT_CCC_TSHZ3
ZNF595,0.133808,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF595
ZFP69B,0.004755,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZFP69B
DNAJC2,0.30785,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_DNAJC2
GATA6,0.039124,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA6
FOXF1,0.003451,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXF1
AHRR,0.022173,yes,no,no,no,no,VCT_CCC,VCT_CCC_AHRR
ZNF670,0.026225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF670
ZBTB2,0.078608,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZBTB2
PPP1R13L,0.371493,no,yes,no,no,no,VCT_CCC,VCT_CCC_PPP1R13L
PRDM4,0.074607,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM4
TFEC,0.015797,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFEC
FOXN2,0.320634,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXN2
ZNF224,0.061289,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF224
SOX4,0.603232,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX4
NFYA,0.097333,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_NFYA
ZNF765,0.104176,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF765
FOXL1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXL1
ASCL2,0.41624,yes,no,no,no,no,VCT_CCC,VCT_CCC_ASCL2
ETS1,0.015855,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ETS1
ZFP42,0.14358,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ZFP42
E2F1,0.079787,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_E2F1
HOXB9,0.0,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXB9
GATA2,0.585411,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA2
ARNT,0.269124,no,yes,no,no,no,VCT_CCC,VCT_CCC_ARNT
KLF7,0.029446,no,yes,no,no,no,VCT_CCC,VCT_CCC_KLF7
MXI1,0.093665,yes,no,no,no,no,VCT_CCC,VCT_CCC_MXI1
NONO,0.581657,yes,no,no,no,no,VCT_CCC,VCT_CCC_NONO
SOX18,0.0025,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX18
ZNF675,0.068444,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF675
SP110,0.100179,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SP110
THAP10,0.00175,yes,no,no,no,no,VCT_CCC,VCT_CCC_THAP10
ZNF808,0.05561,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF808
GATAD1,0.180585,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATAD1
EGR4,0.002316,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_EGR4
E2F4,0.370015,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F4
BCL3,0.023372,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_BCL3
BHLHA15,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_BHLHA15
ZNF540,0.013053,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF540
PRDM16,0.003123,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM16
PPARG,0.811377,no,yes,no,yes,no,VCT_CCC,VCT_CCC_PPARG
ZFP91,0.079362,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZFP91
XBP1,0.598509,yes,no,no,no,no,VCT_CCC,VCT_CCC_XBP1
TEAD1,0.934551,yes,no,no,no,no,VCT_CCC,VCT_CCC_TEAD1
ZNF487,0.034975,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF487
HES2,0.08993,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HES2
ZNF485,0.010955,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF485
KLF8,0.104859,yes,no,no,no,no,VCT_CCC,VCT_CCC_KLF8
HOXA4,0.001248,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXA4
IRF8,0.016489,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_IRF8
FOXJ2,0.072182,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXJ2
ZNF100,0.137916,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF100
YBX3,0.629562,yes,no,no,no,no,VCT_CCC,VCT_CCC_YBX3
NR6A1,0.539885,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_NR6A1
HOXC9,0.010151,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXC9
ZNF805,0.014324,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF805
STAT1,0.191762,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT1
ZNF35,0.003819,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF35
ZBED2,0.00266,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZBED2
PRRX2,0.002168,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRRX2
GLIS3,0.228456,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_GLIS3
GLIS1,0.001195,no,yes,no,yes,no,VCT_CCC,VCT_CCC_GLIS1
FOXE1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXE1
ZNF697,0.063966,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF697
SMAD3,0.066221,yes,no,no,no,no,VCT_CCC,VCT_CCC_SMAD3
HMGXB3,0.161107,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGXB3
LHX1,0.00087,yes,no,no,no,no,VCT_CCC,VCT_CCC_LHX1
DNMT3B,0.148335,yes,no,no,no,no,VCT_CCC,VCT_CCC_DNMT3B
ZNF354C,0.028964,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZNF354C
GLIS2,0.038502,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_GLIS2
BHLHE40,0.372478,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_BHLHE40
NFKB1,0.26925,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NFKB1
THAP1,0.08188,no,yes,no,yes,no,VCT_CCC,VCT_CCC_THAP1
HOPX,0.176075,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOPX
THAP2,0.028757,yes,no,no,no,no,VCT_CCC,VCT_CCC_THAP2
STAT6,0.064945,yes,no,no,no,no,VCT_CCC,VCT_CCC_STAT6
ZNF205,0.052262,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF205
LYAR,0.224058,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_LYAR
ZNF275,0.019895,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF275
RCOR3,0.200438,no,yes,no,no,no,VCT_CCC,VCT_CCC_RCOR3
HLX,0.004914,no,yes,no,no,no,VCT_CCC,VCT_CCC_HLX
MYRF,0.00291,no,yes,no,no,no,VCT_CCC,VCT_CCC_MYRF
RCOR2,0.013199,yes,no,no,no,no,VCT_CCC,VCT_CCC_RCOR2
HIF1A,0.385082,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_HIF1A
KLF6,1.184672,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF6
DNAJC1,0.270455,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_DNAJC1
ZNF581,0.131612,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF581
IRX4,0.086172,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRX4
ZNF396,0.001918,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF396
NFKBIL1,0.108878,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFKBIL1
ZNF254,0.208309,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF254
SSRP1,0.430097,no,yes,no,no,no,VCT_CCC,VCT_CCC_SSRP1
ZBTB42,0.014237,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZBTB42
ETV4,0.040532,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ETV4
ZBTB7B,0.067467,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZBTB7B
USF1,0.0368,no,yes,no,no,no,VCT_CCC,VCT_CCC_USF1
USF2,0.161524,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_USF2
BCL11B,0.000802,no,yes,no,no,no,VCT_CCC,VCT_CCC_BCL11B
ZNF600,0.100799,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF600
TSC22D3,0.069629,yes,no,no,no,no,VCT_CCC,VCT_CCC_TSC22D3
IRF9,0.03141,yes,no,no,no,no,VCT_CCC,VCT_CCC_IRF9
E2F8,0.010039,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F8
E2F7,0.072909,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F7
HOXB6,0.001517,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXB6
PHTF1,0.127587,no,yes,no,no,no,VCT_CCC,VCT_CCC_PHTF1
NFATC2,0.045221,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFATC2
FOXJ3,0.566134,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXJ3
REL,0.275197,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_REL
STAT4,0.045444,yes,no,no,no,no,VCT_CCC,VCT_CCC_STAT4
FIZ1,0.022457,no,yes,no,no,no,VCT_CCC,VCT_CCC_FIZ1
ZNF90,0.281014,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF90
IRF1,0.244287,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRF1
BATF3,0.069859,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_BATF3
FOXP4,0.027044,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXP4
ATF6,0.293504,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ATF6
ZNF366,0.002059,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF366
ID3,0.786784,yes,no,no,no,no,VCT_CCC,VCT_CCC_ID3
FOXC2,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXC2
CSRNP1,0.186602,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_CSRNP1
NFYB,0.267921,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_NFYB
GTF3A,0.42884,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GTF3A
GATA3,1.575876,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA3
ZNF91,0.381241,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF91
ZNF430,0.116875,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF430
PRRX1,0.005306,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRRX1
MTA2,0.063066,no,yes,no,no,no,VCT_CCC,VCT_CCC_MTA2
FOXN1,0.000642,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXN1
ZNF273,0.054004,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF273
ZNF165,0.095225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF165
ZNF468,0.073109,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF468
CEBPG,0.263713,yes,no,no,no,no,VCT_CCC,VCT_CCC_CEBPG
ZNF562,0.159822,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF562
GRHL1,0.55912,no,yes,no,no,no,VCT_CCC,VCT_CCC_GRHL1
TCF15,0.00083,no,yes,no,no,no,VCT_CCC,VCT_CCC_TCF15
ZNF92,0.039773,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF92
ZNF296,0.006304,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF296
ZNF669,0.023146,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF669
SP6,0.119042,no,yes,no,no,no,VCT_CCC,VCT_CCC_SP6
ELF3,0.580719,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ELF3
MYBL2,0.172405,yes,no,no,no,no,VCT_CCC,VCT_CCC_MYBL2
FOXO1,0.146588,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXO1
ATOH8,0.003502,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATOH8
TSC22D2,0.440065,yes,no,no,no,no,VCT_CCC,VCT_CCC_TSC22D2
HOXB2,0.046441,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXB2
ZNF121,0.165787,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF121
TEAD4,0.258066,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TEAD4
NR1D2,0.068536,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR1D2
TET1,0.359167,yes,no,no,no,no,VCT_CCC,VCT_CCC_TET1
SOX13,0.162042,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX13
ZNF768,0.051064,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF768
ZNF525,0.079356,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF525
TCF7L2,1.048008,yes,no,no,no,no,VCT_CCC,VCT_CCC_TCF7L2
HMGA2,0.004827,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGA2
ARID1A,0.470508,yes,no,no,no,no,VCT_CCC,VCT_CCC_ARID1A
ZBTB21,0.077801,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB21
ATF4,0.716769,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_ATF4
HIC2,0.419397,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HIC2
ARID3A,1.127094,yes,no,no,no,no,VCT_CCC,VCT_CCC_ARID3A
ZFP41,0.00398,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFP41
MYNN,0.087883,no,yes,no,no,no,VCT_CCC,VCT_CCC_MYNN
NR2F1,0.005526,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR2F1
SNAI1,0.120979,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SNAI1
PATZ1,0.036129,no,yes,no,no,no,VCT_CCC,VCT_CCC_PATZ1
TFDP1,0.458608,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFDP1
HES6,0.021009,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HES6
ZGPAT,0.001193,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZGPAT
SMAD6,0.024504,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMAD6
UBTF,0.176597,yes,no,no,no,no,VCT_CCC,VCT_CCC_UBTF
HEYL,0.001691,no,yes,no,no,no,VCT_CCC,VCT_CCC_HEYL
GRHL3,0.055419,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GRHL3
NFKB2,0.086885,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_NFKB2
KLF11,0.038156,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF11
IKZF4,0.059241,yes,no,no,no,no,VCT_CCC,VCT_CCC_IKZF4
PRDM14,0.000962,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM14
POU2F3,0.02273,yes,no,no,no,no,VCT_CCC,VCT_CCC_POU2F3
BACH1,0.49584,yes,no,no,no,no,VCT_CCC,VCT_CCC_BACH1
SP1,0.194379,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SP1
ELK4,0.131814,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ELK4
FOXA1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXA1
KLF16,0.038429,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF16
BATF2,0.000958,no,yes,no,no,no,VCT_CCC,VCT_CCC_BATF2
RELA,0.113411,no,yes,no,yes,no,VCT_CCC,VCT_CCC_RELA
ZNF215,0.028524,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF215
NKX2-5,0.000286,yes,no,no,no,no,VCT_CCC,VCT_CCC_NKX2-5
MYC,0.172799,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_MYC
ATF3,0.963205,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ATF3
ZNF195,0.115225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF195
TOX2,0.002332,no,yes,no,no,no,VCT_CCC,VCT_CCC_TOX2
OTX2,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_OTX2
FOXO4,0.407301,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXO4
SIX1,0.00285,yes,no,no,no,no,VCT_CCC,VCT_CCC_SIX1
NCOR2,0.267558,yes,no,no,no,no,VCT_CCC,VCT_CCC_NCOR2
BNC1,0.000569,no,yes,no,no,no,VCT_CCC,VCT_CCC_BNC1
ZNF836,0.025174,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF836
BARX2,0.062372,no,yes,no,no,no,VCT_CCC,VCT_CCC_BARX2
ZNFX1,0.104084,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNFX1
SNAI2,0.016706,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SNAI2
MNT,0.080565,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_MNT
ZNF383,0.040751,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF383
MLXIP,0.035303,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_MLXIP
ARNT2,0.010447,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ARNT2
FOS,2.13807,yes,no,yes,no,yes,VCT_CCC,VCT_CCC_FOS
ZNF611,0.180756,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF611
E2F2,0.051784,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_E2F2
ZIC1,not_enough_cells_expr_limma,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZIC1
TCF3,0.106709,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_TCF3
RARA,0.019114,no,yes,no,no,no,VCT_CCC,VCT_CCC_RARA
PAX5,0.001741,no,yes,no,yes,no,VCT_CCC,VCT_CCC_PAX5
E2F5,0.037402,no,yes,no,no,no,VCT_CCC,VCT_CCC_E2F5
ZNF841,0.013488,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF841
TEAD2,0.028267,yes,no,no,no,no,VCT_CCC,VCT_CCC_TEAD2
SOX9,0.00393,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SOX9
ZFPM1,0.027448,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFPM1
LBX2,0.005782,yes,no,no,no,no,VCT_CCC,VCT_CCC_LBX2
ELK3,0.050347,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ELK3
ZNF217,0.263146,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF217
MYCN,0.176569,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_MYCN
