,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZNF514,0.126062,yes,no,no,no,no,GC,GC_ZNF514
ZNF324,0.162167,yes,no,no,no,no,GC,GC_ZNF324
ZNF469,0.0,no,yes,no,no,no,GC,GC_ZNF469
KAT8,0.063615,no,yes,no,no,no,GC,GC_KAT8
POU6F1,0.0,no,yes,no,no,no,GC,GC_POU6F1
ATF6,0.524659,no,yes,no,no,no,GC,GC_ATF6
ZFP1,0.191622,yes,no,no,no,no,GC,GC_ZFP1
ZNF28,0.071284,no,yes,no,no,no,GC,GC_ZNF28
NFKBIB,0.0,no,yes,no,no,no,GC,GC_NFKBIB
SSRP1,0.0,no,yes,no,no,no,GC,GC_SSRP1
ZFP69,0.098349,yes,no,no,no,no,GC,GC_ZFP69
ZNF397,0.213696,no,yes,no,no,no,GC,GC_ZNF397
ZNF579,0.0,no,yes,no,no,no,GC,GC_ZNF579
ZBTB7C,0.0,no,yes,no,yes,no,GC,GC_ZBTB7C
IRF5,0.0,no,yes,no,no,no,GC,GC_IRF5
ZNF816,0.0,no,yes,no,no,no,GC,GC_ZNF816
SP140,0.0,no,yes,no,no,no,GC,GC_SP140
THAP4,0.287673,no,yes,no,no,no,GC,GC_THAP4
ATF6B,0.318482,no,yes,no,no,no,GC,GC_ATF6B
RERE,1.532755,no,yes,no,no,no,GC,GC_RERE
ZNF219,0.0,no,yes,no,no,no,GC,GC_ZNF219
ZNF213,0.108256,no,yes,no,no,no,GC,GC_ZNF213
ZNF547,0.0,no,yes,no,no,no,GC,GC_ZNF547
HMBOX1,0.561467,no,yes,no,no,no,GC,GC_HMBOX1
BATF3,0.036521,no,yes,no,no,no,GC,GC_BATF3
ZNF668,0.064122,no,yes,no,no,no,GC,GC_ZNF668
FOXO6,0.0,no,yes,no,no,no,GC,GC_FOXO6
ZNF784,0.0,no,yes,no,no,no,GC,GC_ZNF784
BCL11A,0.126062,yes,no,no,no,no,GC,GC_BCL11A
ZBTB42,0.0,no,yes,no,no,no,GC,GC_ZBTB42
PRRX2,0.0,no,yes,no,no,no,GC,GC_PRRX2
ZFP82,0.0,no,yes,no,no,no,GC,GC_ZFP82
TFE3,0.044371,no,yes,no,no,no,GC,GC_TFE3
SP5,0.0,no,yes,no,no,no,GC,GC_SP5
ZNF263,0.183789,no,yes,no,yes,no,GC,GC_ZNF263
ATOH8,0.0,no,yes,no,no,no,GC,GC_ATOH8
VENTX,0.0,no,yes,no,no,no,GC,GC_VENTX
ZNF22,0.077556,no,yes,no,no,no,GC,GC_ZNF22
TFEB,0.0,no,yes,no,no,no,GC,GC_TFEB
BCL6B,0.0,no,yes,no,no,no,GC,GC_BCL6B
PURG,0.0,no,yes,no,no,no,GC,GC_PURG
HIF1A,0.251889,no,yes,no,no,no,GC,GC_HIF1A
ZFP64,0.036521,no,yes,no,no,no,GC,GC_ZFP64
ZFPM1,0.0,no,yes,no,no,no,GC,GC_ZFPM1
EBF2,0.072357,yes,yes,no,no,yes,GC,GC_EBF2
ZNF362,0.0,no,yes,no,no,no,GC,GC_ZNF362
PRDM15,0.247118,yes,no,no,no,no,GC,GC_PRDM15
ZNF423,0.121927,no,yes,no,no,no,GC,GC_ZNF423
ETV2,0.0,no,yes,no,no,no,GC,GC_ETV2
BNC2,0.359596,no,yes,no,no,no,GC,GC_BNC2
NFKBIL1,0.102218,no,yes,no,no,no,GC,GC_NFKBIL1
ZNF282,0.176294,no,yes,no,no,no,GC,GC_ZNF282
E2F1,0.102218,yes,no,no,no,no,GC,GC_E2F1
ZSCAN16,0.0,no,yes,no,no,no,GC,GC_ZSCAN16
TBX2,0.0,no,yes,no,no,no,GC,GC_TBX2
ZNF764,0.0,no,yes,no,no,no,GC,GC_ZNF764
ZNF768,0.0,no,yes,no,no,no,GC,GC_ZNF768
ZNF32,0.0,no,yes,no,no,no,GC,GC_ZNF32
ELF4,0.294447,no,yes,no,no,no,GC,GC_ELF4
ZNF614,0.0,no,yes,no,no,no,GC,GC_ZNF614
ZNF358,0.0,no,yes,no,no,no,GC,GC_ZNF358
ZNF581,0.0,no,yes,no,no,no,GC,GC_ZNF581
DNAJC1,0.976532,no,yes,no,no,no,GC,GC_DNAJC1
ZNF48,0.0,no,yes,no,no,no,GC,GC_ZNF48
ZBTB17,0.072357,no,yes,no,no,no,GC,GC_ZBTB17
SPIC,0.04864,yes,no,no,no,no,GC,GC_SPIC
MEIS3,0.0,no,yes,no,no,no,GC,GC_MEIS3
JDP2,0.04864,no,yes,no,no,no,GC,GC_JDP2
ID4,0.0,no,yes,no,no,no,GC,GC_ID4
GTF3A,0.0,no,yes,no,no,no,GC,GC_GTF3A
THAP8,0.0,no,yes,no,no,no,GC,GC_THAP8
STAT5A,0.215745,yes,no,no,no,no,GC,GC_STAT5A
ZNF35,0.0,no,yes,no,no,no,GC,GC_ZNF35
GATAD2B,0.373982,no,yes,no,no,no,GC,GC_GATAD2B
ZNF335,0.074076,no,yes,no,no,no,GC,GC_ZNF335
PTF1A,not_enough_cells_expr_limma,no,yes,no,no,no,GC,GC_PTF1A
WIZ,0.0,no,yes,no,no,no,GC,GC_WIZ
ZNF517,0.102592,yes,yes,no,no,yes,GC,GC_ZNF517
PPP1R13L,0.33694,no,yes,no,no,no,GC,GC_PPP1R13L
ZNF513,0.036521,no,yes,no,no,no,GC,GC_ZNF513
MESP1,0.0,no,yes,no,no,no,GC,GC_MESP1
LYAR,0.112525,no,yes,no,no,no,GC,GC_LYAR
ZNF787,0.100643,no,yes,no,no,no,GC,GC_ZNF787
ZNF575,0.0,no,yes,no,no,no,GC,GC_ZNF575
FOXO1,0.605814,no,yes,no,no,no,GC,GC_FOXO1
ZNF354C,0.0,no,yes,no,no,no,GC,GC_ZNF354C
ETV1,0.102218,yes,no,no,no,no,GC,GC_ETV1
