,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZNF397,0.213696,no,yes,no,no,no,GC,GC_ZNF397
TONSL,0.044371,no,yes,no,no,no,GC,GC_TONSL
POU6F1,0.0,no,yes,no,no,no,GC,GC_POU6F1
ZNF416,0.0,no,yes,no,no,no,GC,GC_ZNF416
ZFP82,0.0,no,yes,no,no,no,GC,GC_ZFP82
ZNF879,0.113527,yes,no,no,no,no,GC,GC_ZNF879
ETV2,0.0,no,yes,no,no,no,GC,GC_ETV2
ZNF215,0.064122,no,yes,no,no,no,GC,GC_ZNF215
SSRP1,0.0,no,yes,no,no,no,GC,GC_SSRP1
DBP,0.0,no,yes,no,no,no,GC,GC_DBP
ESR1,0.297494,yes,no,no,no,no,GC,GC_ESR1
ZNF696,0.0,no,yes,no,no,no,GC,GC_ZNF696
ZNF575,0.0,no,yes,no,no,no,GC,GC_ZNF575
HEYL,0.0,no,yes,no,no,no,GC,GC_HEYL
ZNF837,0.0,no,yes,no,no,no,GC,GC_ZNF837
HMG20B,0.271406,no,yes,no,no,no,GC,GC_HMG20B
ZNF362,0.0,no,yes,no,no,no,GC,GC_ZNF362
ZNF414,0.0,no,yes,no,no,no,GC,GC_ZNF414
HAND2,0.114077,no,yes,no,no,no,GC,GC_HAND2
PGR,0.167571,yes,no,no,no,no,GC,GC_PGR
ZNF691,0.0,no,yes,no,no,no,GC,GC_ZNF691
JDP2,0.04864,no,yes,no,yes,no,GC,GC_JDP2
FOXO1,0.605814,no,yes,no,no,no,GC,GC_FOXO1
PHF5A,0.0,no,yes,no,no,no,GC,GC_PHF5A
PRRX2,0.0,no,yes,no,no,no,GC,GC_PRRX2
FOXF1,0.0,no,yes,no,no,no,GC,GC_FOXF1
ZNF48,0.0,no,yes,no,no,no,GC,GC_ZNF48
ZBED6,0.0,no,yes,no,no,no,GC,GC_ZBED6
ZNF276,0.166103,no,yes,no,no,no,GC,GC_ZNF276
ZBTB45,0.072357,no,yes,no,no,no,GC,GC_ZBTB45
NFKBIZ,0.171403,no,yes,no,no,no,GC,GC_NFKBIZ
PPP1R13L,0.33694,no,yes,no,no,no,GC,GC_PPP1R13L
BNC2,0.359596,no,yes,no,no,no,GC,GC_BNC2
ZNF423,0.121927,no,yes,no,no,no,GC,GC_ZNF423
ATF6B,0.318482,no,yes,no,no,no,GC,GC_ATF6B
TSHZ2,0.09344,no,yes,no,no,no,GC,GC_TSHZ2
BCL6B,0.0,no,yes,no,no,no,GC,GC_BCL6B
ZNF195,0.036521,no,yes,no,no,no,GC,GC_ZNF195
ZNF816,0.0,no,yes,no,no,no,GC,GC_ZNF816
ZNF595,0.406492,yes,no,no,no,no,GC,GC_ZNF595
ZNF304,0.121927,yes,no,no,no,no,GC,GC_ZNF304
CXXC1,0.049069,no,yes,no,no,no,GC,GC_CXXC1
ZNF358,0.0,no,yes,no,no,no,GC,GC_ZNF358
RERE,1.532755,no,yes,no,no,no,GC,GC_RERE
ZNF446,0.0,no,yes,no,no,no,GC,GC_ZNF446
MEOX2,0.0,no,yes,no,no,no,GC,GC_MEOX2
ZNF467,0.0,no,yes,no,no,no,GC,GC_ZNF467
ZNF205,0.063885,no,yes,no,no,no,GC,GC_ZNF205
MIER2,0.180161,no,yes,no,no,no,GC,GC_MIER2
ZBED4,0.149811,no,yes,no,no,no,GC,GC_ZBED4
ZNF627,0.036521,no,yes,no,no,no,GC,GC_ZNF627
ZNF354C,0.0,no,yes,no,no,no,GC,GC_ZNF354C
ZFP1,0.191622,yes,no,no,no,no,GC,GC_ZFP1
HMGXB3,0.431154,no,yes,no,no,no,GC,GC_HMGXB3
ZBTB7C,0.0,no,yes,no,no,no,GC,GC_ZBTB7C
ZNF282,0.176294,no,yes,no,no,no,GC,GC_ZNF282
ZNF91,0.748391,no,yes,no,no,no,GC,GC_ZNF91
MYC,0.036521,no,yes,no,no,no,GC,GC_MYC
ARNTL2,0.114077,no,yes,no,no,no,GC,GC_ARNTL2
RCOR3,0.289874,no,yes,no,no,no,GC,GC_RCOR3
IRX4,0.0,no,yes,no,no,no,GC,GC_IRX4
ZNF335,0.074076,no,yes,no,no,no,GC,GC_ZNF335
FOXO6,0.0,no,yes,no,no,no,GC,GC_FOXO6
STAT2,0.835545,no,yes,no,no,no,GC,GC_STAT2
ZNF485,0.0,no,yes,no,no,no,GC,GC_ZNF485
ZNF668,0.064122,no,yes,no,no,no,GC,GC_ZNF668
ZNF768,0.0,no,yes,no,no,no,GC,GC_ZNF768
ZNF2,0.0,no,yes,no,no,no,GC,GC_ZNF2
MEIS3,0.0,no,yes,no,no,no,GC,GC_MEIS3
SP5,0.0,no,yes,no,no,no,GC,GC_SP5
STAT5A,0.215745,yes,no,no,no,no,GC,GC_STAT5A
ZNF581,0.0,no,yes,no,no,no,GC,GC_ZNF581
TSHZ3,0.0,no,yes,no,no,no,GC,GC_TSHZ3
BATF3,0.036521,no,yes,no,no,no,GC,GC_BATF3
RFX3,0.599897,no,yes,no,no,no,GC,GC_RFX3
ZNF431,0.202998,no,yes,no,no,no,GC,GC_ZNF431
ZSCAN16,0.0,no,yes,no,no,no,GC,GC_ZSCAN16
ZBTB42,0.0,no,yes,no,no,no,GC,GC_ZBTB42
THAP10,0.0,no,yes,no,no,no,GC,GC_THAP10
SOX12,0.0,no,yes,no,no,no,GC,GC_SOX12
SP1,0.181959,no,yes,no,no,no,GC,GC_SP1
ZNF689,0.0,no,yes,no,no,no,GC,GC_ZNF689
TBX2,0.0,no,yes,no,no,no,GC,GC_TBX2
ATOH8,0.0,no,yes,no,no,no,GC,GC_ATOH8
MXD4,0.393713,no,yes,no,no,no,GC,GC_MXD4
ZNF513,0.036521,no,yes,no,no,no,GC,GC_ZNF513
ZFPM1,0.0,no,yes,no,no,no,GC,GC_ZFPM1
ZNF76,0.068919,no,yes,no,no,no,GC,GC_ZNF76
ZNF514,0.126062,yes,no,no,no,no,GC,GC_ZNF514
