,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZNF468,0.073109,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF468
HEY2,0.000251,no,yes,no,no,no,VCT_CCC,VCT_CCC_HEY2
ZNF589,0.028155,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF589
ZNF714,0.166389,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF714
ZNF90,0.281014,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF90
THAP11,0.075608,no,yes,no,yes,no,VCT_CCC,VCT_CCC_THAP11
ATF5,0.124904,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATF5
ID1,0.484023,yes,no,no,no,no,VCT_CCC,VCT_CCC_ID1
E2F8,0.010039,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F8
AHR,0.049332,no,yes,no,no,no,VCT_CCC,VCT_CCC_AHR
MYNN,0.087883,no,yes,no,no,no,VCT_CCC,VCT_CCC_MYNN
TFAP4,0.078848,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_TFAP4
RXRA,0.283179,yes,no,no,no,no,VCT_CCC,VCT_CCC_RXRA
IRF7,0.072148,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRF7
HIF1A,0.385082,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_HIF1A
ASCL2,0.41624,yes,no,no,no,no,VCT_CCC,VCT_CCC_ASCL2
NR6A1,0.539885,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR6A1
NFKB2,0.086885,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_NFKB2
SP100,0.264609,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SP100
ZNF653,0.006532,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF653
E2F3,0.311393,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_E2F3
ZNF165,0.095225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF165
MEIS3,0.005164,no,yes,no,no,no,VCT_CCC,VCT_CCC_MEIS3
FOXN1,0.000642,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXN1
TEAD2,0.028267,yes,no,no,no,no,VCT_CCC,VCT_CCC_TEAD2
EPAS1,1.01389,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_EPAS1
ZGPAT,0.001193,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZGPAT
NR2C1,0.171668,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NR2C1
ZNF655,0.179661,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF655
GLIS2,0.038502,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_GLIS2
CREB3L2,0.702848,yes,no,no,no,no,VCT_CCC,VCT_CCC_CREB3L2
ZNF749,0.005146,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF749
ZNF697,0.063966,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF697
WIZ,0.057453,no,yes,no,no,no,VCT_CCC,VCT_CCC_WIZ
SP110,0.100179,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SP110
NR1H3,0.081012,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR1H3
KLF2,0.093668,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF2
MYCN,0.176569,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_MYCN
ZNF487,0.034975,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF487
ZNF195,0.115225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF195
KDM5C,0.161262,yes,no,no,no,no,VCT_CCC,VCT_CCC_KDM5C
XBP1,0.598509,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_XBP1
GATAD2B,0.254355,no,yes,no,no,no,VCT_CCC,VCT_CCC_GATAD2B
NFKBIE,0.027173,no,yes,no,no,no,VCT_CCC,VCT_CCC_NFKBIE
ZFP91,0.079362,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZFP91
ZFP42,0.14358,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZFP42
NFXL1,0.202229,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFXL1
FOXL1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXL1
KLF8,0.104859,yes,no,no,no,no,VCT_CCC,VCT_CCC_KLF8
RELB,0.088042,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_RELB
ARNT2,0.010447,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ARNT2
EBF2,0.000947,no,yes,no,no,no,VCT_CCC,VCT_CCC_EBF2
STAT6,0.064945,yes,no,no,no,no,VCT_CCC,VCT_CCC_STAT6
TP53,0.206721,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_TP53
TOX2,0.002332,no,yes,no,no,no,VCT_CCC,VCT_CCC_TOX2
NFKBIL1,0.108878,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFKBIL1
ZNF768,0.051064,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF768
ZNF658,0.026361,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF658
ELF3,0.580719,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ELF3
ZNF358,0.038808,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF358
ZNF677,0.080414,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF677
USF1,0.0368,no,yes,no,no,no,VCT_CCC,VCT_CCC_USF1
HOPX,0.176075,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOPX
BNC2,0.142294,no,yes,no,no,no,VCT_CCC,VCT_CCC_BNC2
FEV,not_enough_cells_expr_limma,no,yes,no,yes,no,VCT_CCC,VCT_CCC_FEV
JDP2,0.066782,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_JDP2
SREBF1,0.079872,yes,no,no,no,no,VCT_CCC,VCT_CCC_SREBF1
E2F5,0.037402,no,yes,no,no,no,VCT_CCC,VCT_CCC_E2F5
TONSL,0.072202,yes,no,no,no,no,VCT_CCC,VCT_CCC_TONSL
KLF5,0.430611,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF5
TEAD4,0.258066,no,yes,no,no,no,VCT_CCC,VCT_CCC_TEAD4
STAT3,0.267704,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT3
NR2F1,0.005526,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR2F1
SMARCC1,0.734672,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_SMARCC1
ZNF787,0.065695,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF787
SP1,0.194379,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_SP1
ZNF397,0.100534,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF397
ZBTB7B,0.067467,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZBTB7B
AHRR,0.022173,yes,no,no,no,no,VCT_CCC,VCT_CCC_AHRR
MAX,0.248516,no,yes,no,yes,no,VCT_CCC,VCT_CCC_MAX
ZNF467,0.004801,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF467
ZNF273,0.054004,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF273
POU2F3,0.02273,yes,no,no,no,no,VCT_CCC,VCT_CCC_POU2F3
REL,0.275197,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_REL
HMGA2,0.004827,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGA2
ZNF146,0.277593,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF146
TCF15,0.00083,no,yes,no,no,no,VCT_CCC,VCT_CCC_TCF15
BARX2,0.062372,no,yes,no,no,no,VCT_CCC,VCT_CCC_BARX2
ZNF217,0.263146,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF217
ZNF746,0.056418,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF746
ZNF296,0.006304,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF296
HEY1,0.089675,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HEY1
SOX7,0.04148,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_SOX7
SP140,0.00783,no,yes,no,no,no,VCT_CCC,VCT_CCC_SP140
MNT,0.080565,yes,no,no,no,no,VCT_CCC,VCT_CCC_MNT
TSHZ3,0.010139,no,yes,no,no,no,VCT_CCC,VCT_CCC_TSHZ3
ZBED4,0.104041,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZBED4
ZNFX1,0.104084,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNFX1
GRHL1,0.55912,no,yes,no,no,no,VCT_CCC,VCT_CCC_GRHL1
SOX15,0.063516,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX15
PHTF1,0.127587,no,yes,no,no,no,VCT_CCC,VCT_CCC_PHTF1
PATZ1,0.036129,no,yes,no,no,no,VCT_CCC,VCT_CCC_PATZ1
FOSL2,0.37555,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_FOSL2
PRRX2,0.002168,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRRX2
HOXB7,0.045219,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXB7
SMAD3,0.066221,yes,no,no,no,no,VCT_CCC,VCT_CCC_SMAD3
HIVEP1,0.251643,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP1
ARID3A,1.127094,yes,no,no,no,no,VCT_CCC,VCT_CCC_ARID3A
UBP1,0.152094,yes,no,no,no,no,VCT_CCC,VCT_CCC_UBP1
TCF3,0.106709,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_TCF3
BATF3,0.069859,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_BATF3
GATA2,0.585411,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA2
KLF7,0.029446,no,yes,no,no,no,VCT_CCC,VCT_CCC_KLF7
MXD1,0.117166,yes,no,no,no,no,VCT_CCC,VCT_CCC_MXD1
IRF9,0.03141,yes,no,no,no,no,VCT_CCC,VCT_CCC_IRF9
NR2F6,0.412256,yes,no,no,no,no,VCT_CCC,VCT_CCC_NR2F6
HIVEP3,0.072884,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP3
ZFP92,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZFP92
ADNP,0.400984,no,yes,no,no,no,VCT_CCC,VCT_CCC_ADNP
ERF,0.040124,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ERF
DNMT3B,0.148335,yes,no,no,no,no,VCT_CCC,VCT_CCC_DNMT3B
ZNF383,0.040751,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF383
ZNF264,0.083566,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF264
ZIC1,not_enough_cells_expr_limma,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ZIC1
RCOR2,0.013199,yes,no,no,no,no,VCT_CCC,VCT_CCC_RCOR2
FOXE1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXE1
STAT4,0.045444,yes,no,no,no,no,VCT_CCC,VCT_CCC_STAT4
SRF,0.110487,yes,no,no,no,no,VCT_CCC,VCT_CCC_SRF
FOXF1,0.003451,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXF1
TFEC,0.015797,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFEC
NFKBID,0.025611,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_NFKBID
ZNF101,0.041549,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF101
EBF3,0.00021,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EBF3
ATOH8,0.003502,no,yes,no,no,no,VCT_CCC,VCT_CCC_ATOH8
ELK4,0.131814,no,yes,no,yes,no,VCT_CCC,VCT_CCC_ELK4
RELA,0.113411,no,yes,no,yes,no,VCT_CCC,VCT_CCC_RELA
ZNF366,0.002059,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF366
FOSB,1.059149,yes,no,yes,no,yes,VCT_CCC,VCT_CCC_FOSB
RCOR3,0.200438,no,yes,no,no,no,VCT_CCC,VCT_CCC_RCOR3
SOX4,0.603232,yes,no,no,no,no,VCT_CCC,VCT_CCC_SOX4
GATA3,1.575876,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA3
FOXN2,0.320634,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXN2
SMARCC2,0.130841,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMARCC2
ZBTB2,0.078608,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZBTB2
ZNF239,0.009897,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF239
ZBTB21,0.077801,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZBTB21
TGIF1,0.643109,no,yes,no,no,no,VCT_CCC,VCT_CCC_TGIF1
TFAM,0.334295,no,yes,no,no,no,VCT_CCC,VCT_CCC_TFAM
ZNF431,0.21742,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF431
IRX4,0.086172,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRX4
GLIS3,0.228456,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GLIS3
THAP2,0.028757,yes,no,no,no,no,VCT_CCC,VCT_CCC_THAP2
NFYA,0.097333,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_NFYA
KLF11,0.038156,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF11
HOXA6,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_HOXA6
SMAD7,0.08247,no,yes,no,no,no,VCT_CCC,VCT_CCC_SMAD7
ZNF525,0.079356,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF525
KLF6,1.184672,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF6
ZNF92,0.039773,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF92
RBPJ,0.572624,no,yes,no,yes,no,VCT_CCC,VCT_CCC_RBPJ
OSR2,0.211841,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_OSR2
ZNF805,0.014324,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF805
HES4,0.070342,yes,no,no,no,no,VCT_CCC,VCT_CCC_HES4
ARID1A,0.470508,yes,no,no,no,no,VCT_CCC,VCT_CCC_ARID1A
ZNF726,0.081547,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF726
SOX8,0.000383,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX8
FOXO1,0.146588,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXO1
MYC,0.172799,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_MYC
E2F7,0.072909,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F7
BCL3,0.023372,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_BCL3
HMGXB3,0.161107,no,yes,no,no,no,VCT_CCC,VCT_CCC_HMGXB3
GATA6,0.039124,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATA6
IRF1,0.244287,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_IRF1
CSRNP1,0.186602,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_CSRNP1
ZNF121,0.165787,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF121
HMGXB4,0.279478,yes,no,no,no,no,VCT_CCC,VCT_CCC_HMGXB4
ZNF35,0.003819,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF35
NCOR2,0.267558,yes,no,no,no,no,VCT_CCC,VCT_CCC_NCOR2
ZNF681,0.037334,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF681
ARNT,0.269124,no,yes,no,no,no,VCT_CCC,VCT_CCC_ARNT
MTA2,0.063066,no,yes,no,no,no,VCT_CCC,VCT_CCC_MTA2
FOXP4,0.027044,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXP4
GATAD1,0.180585,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATAD1
E2F1,0.079787,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_E2F1
NFKBIZ,0.212358,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_NFKBIZ
ETV7,0.088855,yes,no,no,no,no,VCT_CCC,VCT_CCC_ETV7
ZNF568,0.037706,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF568
KLF4,0.3518,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_KLF4
IKZF3,0.018857,no,yes,no,no,no,VCT_CCC,VCT_CCC_IKZF3
IRF2,0.125003,no,yes,no,no,no,VCT_CCC,VCT_CCC_IRF2
SPIB,0.000914,no,yes,no,yes,no,VCT_CCC,VCT_CCC_SPIB
HOXA7,0.013351,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXA7
FOXJ2,0.072182,yes,no,no,no,no,VCT_CCC,VCT_CCC_FOXJ2
PRDM16,0.003123,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM16
ZNF100,0.137916,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF100
ZNF595,0.133808,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF595
STAT2,0.192879,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT2
HOXC9,0.010151,yes,no,no,no,no,VCT_CCC,VCT_CCC_HOXC9
DLX3,0.190875,yes,no,no,no,no,VCT_CCC,VCT_CCC_DLX3
SNAI2,0.016706,yes,no,no,no,no,VCT_CCC,VCT_CCC_SNAI2
ZNF670,0.026225,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF670
ZNF675,0.068444,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF675
NFKB1,0.26925,no,yes,no,yes,no,VCT_CCC,VCT_CCC_NFKB1
ZNF254,0.208309,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF254
NFYB,0.267921,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_NFYB
PPARG,0.811377,no,yes,no,yes,no,VCT_CCC,VCT_CCC_PPARG
STAT1,0.191762,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_STAT1
JUNB,0.685073,yes,yes,yes,no,yes,VCT_CCC,VCT_CCC_JUNB
LYAR,0.224058,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_LYAR
TSHZ2,0.054625,no,yes,no,no,no,VCT_CCC,VCT_CCC_TSHZ2
BATF2,0.000958,no,yes,no,no,no,VCT_CCC,VCT_CCC_BATF2
E2F4,0.370015,no,yes,no,yes,no,VCT_CCC,VCT_CCC_E2F4
ZNF792,0.00215,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF792
KLF9,0.008235,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF9
FOXM1,0.107354,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_FOXM1
ARNTL2,0.105325,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ARNTL2
NR1D2,0.068536,no,yes,no,no,no,VCT_CCC,VCT_CCC_NR1D2
TBX2,0.004863,no,yes,no,no,no,VCT_CCC,VCT_CCC_TBX2
BACH1,0.49584,yes,no,no,no,no,VCT_CCC,VCT_CCC_BACH1
ZFP69B,0.004755,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZFP69B
BCL11B,0.000802,no,yes,no,no,no,VCT_CCC,VCT_CCC_BCL11B
CEBPG,0.263713,yes,no,no,no,no,VCT_CCC,VCT_CCC_CEBPG
TSC22D2,0.440065,yes,no,no,no,no,VCT_CCC,VCT_CCC_TSC22D2
LHX6,5.6e-05,no,yes,no,no,no,VCT_CCC,VCT_CCC_LHX6
EGR1,0.506283,no,yes,no,yes,no,VCT_CCC,VCT_CCC_EGR1
TCF25,0.939522,no,yes,no,no,no,VCT_CCC,VCT_CCC_TCF25
ZNF143,0.116382,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF143
ZNF22,0.232272,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF22
TSC22D3,0.069629,yes,no,no,no,no,VCT_CCC,VCT_CCC_TSC22D3
NFIL3,0.142017,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFIL3
TFE3,0.085237,no,yes,no,no,no,VCT_CCC,VCT_CCC_TFE3
ATF3,0.963205,yes,no,no,no,no,VCT_CCC,VCT_CCC_ATF3
ZNF777,0.045176,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF777
SOX18,0.0025,no,yes,no,no,no,VCT_CCC,VCT_CCC_SOX18
HIVEP2,0.12869,no,yes,no,no,no,VCT_CCC,VCT_CCC_HIVEP2
ZNF205,0.052262,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF205
IRF5,0.004387,no,yes,no,no,no,VCT_CCC,VCT_CCC_IRF5
ZNF676,0.010001,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF676
ZNF267,0.093906,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF267
TFAP2B,0.042622,no,yes,no,yes,no,VCT_CCC,VCT_CCC_TFAP2B
PKNOX1,0.226452,yes,no,no,no,no,VCT_CCC,VCT_CCC_PKNOX1
ID3,0.786784,yes,no,no,no,no,VCT_CCC,VCT_CCC_ID3
HES2,0.08993,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_HES2
ZNF256,0.012169,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF256
ZNF268,0.055593,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF268
PRDM4,0.074607,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM4
BHLHE40,0.372478,yes,no,no,no,no,VCT_CCC,VCT_CCC_BHLHE40
ZNF581,0.131612,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_ZNF581
GRHL3,0.055419,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_GRHL3
MAFF,0.268072,yes,no,no,no,no,VCT_CCC,VCT_CCC_MAFF
PRDM5,0.052583,no,yes,no,no,no,VCT_CCC,VCT_CCC_PRDM5
FOXO3,0.342812,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_FOXO3
KLF16,0.038429,no,yes,no,yes,no,VCT_CCC,VCT_CCC_KLF16
DNAJC2,0.30785,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_DNAJC2
ELK3,0.050347,yes,no,no,yes,yes,VCT_CCC,VCT_CCC_ELK3
MXI1,0.093665,yes,no,no,no,no,VCT_CCC,VCT_CCC_MXI1
ELF4,0.205511,yes,yes,no,yes,yes,VCT_CCC,VCT_CCC_ELF4
PHF5A,0.334467,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_PHF5A
ZNF93,0.165718,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF93
FOXA1,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_FOXA1
BHLHA15,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_BHLHA15
MTF1,0.114549,yes,yes,no,no,yes,VCT_CCC,VCT_CCC_MTF1
ZNF469,0.000833,no,yes,no,no,no,VCT_CCC,VCT_CCC_ZNF469
NFATC1,0.011802,yes,no,no,no,no,VCT_CCC,VCT_CCC_NFATC1
MXD3,0.043129,no,yes,no,no,no,VCT_CCC,VCT_CCC_MXD3
GATAD2A,0.455144,yes,no,no,no,no,VCT_CCC,VCT_CCC_GATAD2A
ZNF85,0.082165,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF85
MIER2,0.12362,no,yes,no,no,no,VCT_CCC,VCT_CCC_MIER2
ZNF765,0.104176,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF765
RFX8,0.019477,yes,no,no,no,no,VCT_CCC,VCT_CCC_RFX8
YBX3,0.629562,yes,no,no,no,no,VCT_CCC,VCT_CCC_YBX3
OTX2,not_enough_cells_expr_limma,no,yes,no,no,no,VCT_CCC,VCT_CCC_OTX2
HEYL,0.001691,no,yes,no,no,no,VCT_CCC,VCT_CCC_HEYL
ZNF626,0.136935,yes,no,no,no,no,VCT_CCC,VCT_CCC_ZNF626
