,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZNF786,0.027744,no,yes,no,no,no,eEVT,eEVT_ZNF786
ZNF555,0.053601,no,yes,no,no,no,eEVT,eEVT_ZNF555
TOX4,0.139159,no,yes,no,no,no,eEVT,eEVT_TOX4
ZNF493,0.105421,no,yes,no,no,no,eEVT,eEVT_ZNF493
SP8,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_SP8
ZFP69,0.0,no,yes,no,no,no,eEVT,eEVT_ZFP69
ZNF790,0.216311,no,yes,no,no,no,eEVT,eEVT_ZNF790
ZNF613,0.044244,no,yes,no,no,no,eEVT,eEVT_ZNF613
PSPC1,1.817571,no,yes,no,no,no,eEVT,eEVT_PSPC1
ZNF528,0.051691,no,yes,no,no,no,eEVT,eEVT_ZNF528
ZNF502,0.045983,no,yes,no,no,no,eEVT,eEVT_ZNF502
TCF7L1,0.958454,yes,no,no,no,no,eEVT,eEVT_TCF7L1
CREB3L2,2.067198,yes,no,no,no,no,eEVT,eEVT_CREB3L2
ZNF81,0.151863,no,yes,no,no,no,eEVT,eEVT_ZNF81
SFPQ,0.737411,no,yes,no,no,no,eEVT,eEVT_SFPQ
KLF6,1.804696,yes,no,no,no,no,eEVT,eEVT_KLF6
ARID2,0.84182,no,yes,no,no,no,eEVT,eEVT_ARID2
ZNF432,0.247375,no,yes,no,no,no,eEVT,eEVT_ZNF432
PRDM4,0.101234,no,yes,no,no,no,eEVT,eEVT_PRDM4
ZBTB12,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_ZBTB12
ZNF14,0.145172,yes,no,no,no,no,eEVT,eEVT_ZNF14
ZBTB48,0.036527,no,yes,no,no,no,eEVT,eEVT_ZBTB48
ZNF793,0.292027,yes,yes,no,no,yes,eEVT,eEVT_ZNF793
KLF3,0.312116,yes,no,no,no,no,eEVT,eEVT_KLF3
HOXB4,0.0,no,yes,no,no,no,eEVT,eEVT_HOXB4
PPP1R13L,0.552532,no,yes,no,no,no,eEVT,eEVT_PPP1R13L
ZBTB24,0.040957,no,yes,no,no,no,eEVT,eEVT_ZBTB24
ZXDB,0.0,no,yes,no,no,no,eEVT,eEVT_ZXDB
ZNF512,0.289458,yes,yes,no,no,yes,eEVT,eEVT_ZNF512
ZNF678,0.139534,no,yes,no,no,no,eEVT,eEVT_ZNF678
ZNF182,0.046714,no,yes,no,no,no,eEVT,eEVT_ZNF182
PBX4,0.267809,no,yes,no,no,no,eEVT,eEVT_PBX4
ZNF90,0.066411,no,yes,no,no,no,eEVT,eEVT_ZNF90
ZNF497,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF497
RBAK,0.0,no,yes,no,no,no,eEVT,eEVT_RBAK
LRRFIP1,1.784224,yes,no,no,no,no,eEVT,eEVT_LRRFIP1
ZNF765,0.189311,no,yes,no,no,no,eEVT,eEVT_ZNF765
SOX3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_SOX3
ZIC3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_ZIC3
MTF1,0.266352,no,yes,no,no,no,eEVT,eEVT_MTF1
ZNF616,0.045515,no,yes,no,no,no,eEVT,eEVT_ZNF616
TBPL1,0.180491,no,yes,no,no,no,eEVT,eEVT_TBPL1
CDC5L,0.157729,no,yes,no,no,no,eEVT,eEVT_CDC5L
ZNF341,0.075424,no,yes,no,no,no,eEVT,eEVT_ZNF341
ZNF586,0.537345,yes,yes,no,no,yes,eEVT,eEVT_ZNF586
ARNTL,0.167571,yes,no,no,no,no,eEVT,eEVT_ARNTL
LHX4,0.034749,no,yes,no,no,no,eEVT,eEVT_LHX4
PHTF2,0.269678,no,yes,no,no,no,eEVT,eEVT_PHTF2
ETV7,0.057838,yes,no,no,no,no,eEVT,eEVT_ETV7
ZFP90,0.061894,no,yes,no,no,no,eEVT,eEVT_ZFP90
HEYL,0.027454,yes,no,no,no,no,eEVT,eEVT_HEYL
PRDM10,0.159052,no,yes,no,no,no,eEVT,eEVT_PRDM10
ARID4A,0.394047,no,yes,no,no,no,eEVT,eEVT_ARID4A
ZNF141,0.239865,no,yes,no,no,no,eEVT,eEVT_ZNF141
ZNF319,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF319
ZNF823,0.189596,no,yes,no,no,no,eEVT,eEVT_ZNF823
ZKSCAN1,0.596378,yes,no,no,no,no,eEVT,eEVT_ZKSCAN1
TFEC,0.052827,no,yes,no,no,no,eEVT,eEVT_TFEC
BARHL2,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_BARHL2
NR1D2,0.194829,yes,no,no,no,no,eEVT,eEVT_NR1D2
MIER2,0.14416,no,yes,no,no,no,eEVT,eEVT_MIER2
ID3,1.283197,yes,no,no,no,no,eEVT,eEVT_ID3
MXD4,0.363375,no,yes,no,no,no,eEVT,eEVT_MXD4
PRDM15,0.222119,yes,yes,no,no,yes,eEVT,eEVT_PRDM15
ZNF600,0.275973,yes,yes,no,no,yes,eEVT,eEVT_ZNF600
ZNF655,0.156158,no,yes,no,no,no,eEVT,eEVT_ZNF655
POGZ,0.364613,no,yes,no,no,no,eEVT,eEVT_POGZ
ZKSCAN8,0.091528,no,yes,no,no,no,eEVT,eEVT_ZKSCAN8
ZNF75D,0.223249,no,yes,no,no,no,eEVT,eEVT_ZNF75D
CREM,0.340964,no,yes,no,no,no,eEVT,eEVT_CREM
GCM2,0.011312,yes,no,no,no,no,eEVT,eEVT_GCM2
ZNF276,0.119961,no,yes,no,no,no,eEVT,eEVT_ZNF276
TCF25,1.354667,yes,no,no,no,no,eEVT,eEVT_TCF25
ZNF444,0.032353,no,yes,no,no,no,eEVT,eEVT_ZNF444
ZNF18,0.043937,no,yes,no,no,no,eEVT,eEVT_ZNF18
ZNF845,0.086137,no,yes,no,no,no,eEVT,eEVT_ZNF845
ZNF778,0.147046,no,yes,no,no,no,eEVT,eEVT_ZNF778
ZBTB43,0.317328,no,yes,no,no,no,eEVT,eEVT_ZBTB43
ZBTB44,0.255888,no,yes,no,no,no,eEVT,eEVT_ZBTB44
IKZF5,0.071152,no,yes,no,no,no,eEVT,eEVT_IKZF5
MGA,0.83307,no,yes,no,no,no,eEVT,eEVT_MGA
SATB2,0.048809,no,yes,no,no,no,eEVT,eEVT_SATB2
ZNF443,0.011312,no,yes,no,no,no,eEVT,eEVT_ZNF443
ZNF624,0.082074,no,yes,no,no,no,eEVT,eEVT_ZNF624
PAX8,0.751186,yes,no,no,no,no,eEVT,eEVT_PAX8
ZNF668,0.064989,no,yes,no,no,no,eEVT,eEVT_ZNF668
GMEB1,0.216677,no,yes,no,no,no,eEVT,eEVT_GMEB1
ZNF71,0.02174,no,yes,no,no,no,eEVT,eEVT_ZNF71
ZNF384,0.133894,no,yes,no,yes,no,eEVT,eEVT_ZNF384
ZNF439,0.464379,no,yes,no,no,no,eEVT,eEVT_ZNF439
ZNF324,0.05084,no,yes,no,no,no,eEVT,eEVT_ZNF324
THAP2,0.0,no,yes,no,no,no,eEVT,eEVT_THAP2
ZNF879,0.048637,no,yes,no,no,no,eEVT,eEVT_ZNF879
DBP,0.0,no,yes,no,no,no,eEVT,eEVT_DBP
AEBP2,0.841901,no,yes,no,no,no,eEVT,eEVT_AEBP2
ZFX,0.382133,no,yes,no,no,no,eEVT,eEVT_ZFX
ZNF235,0.396777,yes,no,no,no,no,eEVT,eEVT_ZNF235
CSRNP2,0.117302,no,yes,no,no,no,eEVT,eEVT_CSRNP2
ZNF160,0.362571,no,yes,no,no,no,eEVT,eEVT_ZNF160
ZBTB37,0.147177,no,yes,no,no,no,eEVT,eEVT_ZBTB37
ZNF506,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF506
MAX,0.569321,yes,no,no,no,no,eEVT,eEVT_MAX
ZNF337,0.038767,no,yes,no,no,no,eEVT,eEVT_ZNF337
ZNF236,0.388111,no,yes,no,no,no,eEVT,eEVT_ZNF236
ZNF614,0.032034,no,yes,no,no,no,eEVT,eEVT_ZNF614
NEUROD2,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_NEUROD2
HOXD12,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_HOXD12
ZNF524,0.017861,no,yes,no,no,no,eEVT,eEVT_ZNF524
UBTF,0.180862,no,yes,no,no,no,eEVT,eEVT_UBTF
ZNF277,0.423397,no,yes,no,no,no,eEVT,eEVT_ZNF277
ZNF146,0.18167,no,yes,no,no,no,eEVT,eEVT_ZNF146
ZNF45,0.080915,no,yes,no,no,no,eEVT,eEVT_ZNF45
NFATC4,0.0,no,yes,no,no,no,eEVT,eEVT_NFATC4
ZNF687,0.057515,no,yes,no,no,no,eEVT,eEVT_ZNF687
ESR2,0.48507,yes,no,no,no,no,eEVT,eEVT_ESR2
ZNF234,0.043396,no,yes,no,no,no,eEVT,eEVT_ZNF234
ZNF219,0.035402,no,yes,no,no,no,eEVT,eEVT_ZNF219
TBX19,0.065258,no,yes,no,no,no,eEVT,eEVT_TBX19
ZNF710,0.278025,no,yes,no,no,no,eEVT,eEVT_ZNF710
DMAP1,0.167831,no,yes,no,no,no,eEVT,eEVT_DMAP1
KAT6B,0.719265,no,yes,no,no,no,eEVT,eEVT_KAT6B
ZNF92,0.05188,no,yes,no,no,no,eEVT,eEVT_ZNF92
PROX2,0.0,no,yes,no,no,no,eEVT,eEVT_PROX2
ZNF48,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF48
ZNF628,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF628
ZNF775,0.024583,no,yes,no,no,no,eEVT,eEVT_ZNF775
RORC,0.0,no,yes,no,no,no,eEVT,eEVT_RORC
ZNF251,0.274872,no,yes,no,no,no,eEVT,eEVT_ZNF251
ZGLP1,0.027454,no,yes,no,no,no,eEVT,eEVT_ZGLP1
TFDP2,1.649224,yes,yes,no,no,yes,eEVT,eEVT_TFDP2
ZNF846,0.518781,yes,yes,no,no,yes,eEVT,eEVT_ZNF846
ZBED3,0.0,no,yes,no,no,no,eEVT,eEVT_ZBED3
TSHZ2,0.356847,yes,no,no,no,no,eEVT,eEVT_TSHZ2
CIC,0.077965,no,yes,no,no,no,eEVT,eEVT_CIC
GLI4,0.058709,no,yes,no,no,no,eEVT,eEVT_GLI4
ZBTB46,0.207805,no,yes,no,no,no,eEVT,eEVT_ZBTB46
PAX9,0.0,no,yes,no,no,no,eEVT,eEVT_PAX9
ZNF331,0.501943,no,yes,no,no,no,eEVT,eEVT_ZNF331
ZNF500,0.021786,no,yes,no,no,no,eEVT,eEVT_ZNF500
EBF4,0.034645,no,yes,no,no,no,eEVT,eEVT_EBF4
ZNF394,0.129512,no,yes,no,no,no,eEVT,eEVT_ZNF394
ZNF121,0.944574,yes,yes,no,no,yes,eEVT,eEVT_ZNF121
ZNF140,0.078394,no,yes,no,no,no,eEVT,eEVT_ZNF140
THAP9,0.0,no,yes,no,no,no,eEVT,eEVT_THAP9
ZNF644,0.592381,no,yes,no,no,no,eEVT,eEVT_ZNF644
ZNF69,0.24238,no,yes,no,no,no,eEVT,eEVT_ZNF69
MYNN,0.024375,no,yes,no,no,no,eEVT,eEVT_MYNN
ZNF205,0.033194,no,yes,no,no,no,eEVT,eEVT_ZNF205
ZNF33B,0.314134,no,yes,no,no,no,eEVT,eEVT_ZNF33B
TADA2B,0.0,no,yes,no,no,no,eEVT,eEVT_TADA2B
ZNF23,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF23
ZNF781,0.034619,yes,no,no,no,no,eEVT,eEVT_ZNF781
ELMSAN1,0.312738,no,yes,no,no,no,eEVT,eEVT_ELMSAN1
ZIM3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_ZIM3
VAX2,0.022318,yes,no,no,yes,yes,eEVT,eEVT_VAX2
ZNF423,0.492115,yes,no,no,no,no,eEVT,eEVT_ZNF423
ZNF354A,0.129114,no,yes,no,no,no,eEVT,eEVT_ZNF354A
HMGXB4,0.261739,no,yes,no,no,no,eEVT,eEVT_HMGXB4
ESRRA,0.816987,yes,no,no,no,no,eEVT,eEVT_ESRRA
ZBTB39,0.0,no,yes,no,no,no,eEVT,eEVT_ZBTB39
ZFP2,0.136165,yes,no,no,no,no,eEVT,eEVT_ZFP2
NRL,0.081464,yes,yes,no,no,yes,eEVT,eEVT_NRL
ZNF230,0.013063,no,yes,no,no,no,eEVT,eEVT_ZNF230
ZNF93,0.075772,no,yes,no,no,no,eEVT,eEVT_ZNF93
ASCL2,1.020752,no,yes,no,no,no,eEVT,eEVT_ASCL2
ZNF347,0.127273,no,yes,no,no,no,eEVT,eEVT_ZNF347
ZNF776,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF776
ZFP42,0.018061,no,yes,no,no,no,eEVT,eEVT_ZFP42
ZNF784,0.018758,no,yes,no,no,no,eEVT,eEVT_ZNF784
ZNF131,0.622245,no,yes,no,no,no,eEVT,eEVT_ZNF131
TSC22D2,0.492612,no,yes,no,no,no,eEVT,eEVT_TSC22D2
ZFAT,1.230739,no,yes,no,no,no,eEVT,eEVT_ZFAT
ZNF556,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF556
ZNF451,1.39886,yes,yes,no,no,yes,eEVT,eEVT_ZNF451
GLIS2,0.013063,no,yes,no,no,no,eEVT,eEVT_GLIS2
ZSCAN32,0.117342,yes,yes,no,no,yes,eEVT,eEVT_ZSCAN32
NFKBID,0.093344,no,yes,no,no,no,eEVT,eEVT_NFKBID
ZBED4,0.261406,no,yes,no,no,no,eEVT,eEVT_ZBED4
ELF2,0.788081,no,yes,no,no,no,eEVT,eEVT_ELF2
ZNF34,0.086866,yes,no,no,no,no,eEVT,eEVT_ZNF34
ZNF585A,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF585A
ZNF552,0.260883,yes,yes,no,no,yes,eEVT,eEVT_ZNF552
ZNF212,0.164868,no,yes,no,no,no,eEVT,eEVT_ZNF212
ZNF680,0.549551,yes,no,no,no,no,eEVT,eEVT_ZNF680
FOXN2,0.931081,no,yes,no,no,no,eEVT,eEVT_FOXN2
ETV5,0.117442,no,yes,no,no,no,eEVT,eEVT_ETV5
ZSCAN12,0.0,no,yes,no,no,no,eEVT,eEVT_ZSCAN12
NHLH1,0.0,no,yes,no,no,no,eEVT,eEVT_NHLH1
ZNF26,0.114525,no,yes,no,no,no,eEVT,eEVT_ZNF26
ZNF112,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF112
ZNF682,0.112589,no,yes,no,no,no,eEVT,eEVT_ZNF682
SMARCA1,0.100576,no,yes,no,no,no,eEVT,eEVT_SMARCA1
ZNF438,0.561511,yes,no,no,no,no,eEVT,eEVT_ZNF438
BARX2,0.068302,yes,no,no,yes,yes,eEVT,eEVT_BARX2
CREBL2,0.123482,no,yes,no,no,no,eEVT,eEVT_CREBL2
ZNF785,0.055309,no,yes,no,no,no,eEVT,eEVT_ZNF785
ZNF226,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF226
ZNF283,0.05935,no,yes,no,no,no,eEVT,eEVT_ZNF283
LEF1,0.089405,yes,no,no,no,no,eEVT,eEVT_LEF1
NFATC3,0.585228,yes,no,no,no,no,eEVT,eEVT_NFATC3
ZNF287,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF287
ZNF718,0.115289,no,yes,no,no,no,eEVT,eEVT_ZNF718
ZNF736,0.495433,yes,yes,no,no,yes,eEVT,eEVT_ZNF736
KLF8,0.298429,no,yes,no,no,no,eEVT,eEVT_KLF8
ZNF627,0.076845,no,yes,no,no,no,eEVT,eEVT_ZNF627
ZNF585B,0.077078,yes,yes,no,no,yes,eEVT,eEVT_ZNF585B
ZNF8,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF8
ZNF605,0.022896,no,yes,no,no,no,eEVT,eEVT_ZNF605
ZIC4,0.0,no,yes,no,no,no,eEVT,eEVT_ZIC4
ZFHX2,0.0,no,yes,no,no,no,eEVT,eEVT_ZFHX2
CRX,0.0,no,yes,no,no,no,eEVT,eEVT_CRX
HES4,1.447726,yes,no,no,no,no,eEVT,eEVT_HES4
ZNFX1,0.120197,no,yes,no,no,no,eEVT,eEVT_ZNFX1
ZNF669,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF669
ZBED5,0.098096,no,yes,no,no,no,eEVT,eEVT_ZBED5
DMTF1,0.622383,no,yes,no,no,no,eEVT,eEVT_DMTF1
NPAS1,0.03554,yes,no,no,no,no,eEVT,eEVT_NPAS1
NEUROD1,0.008723,yes,no,no,no,no,eEVT,eEVT_NEUROD1
CASZ1,0.046323,no,yes,no,no,no,eEVT,eEVT_CASZ1
ZNF618,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF618
ZNF713,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF713
ZFP1,0.018061,no,yes,no,no,no,eEVT,eEVT_ZFP1
KLF9,0.400348,yes,no,no,no,no,eEVT,eEVT_KLF9
ZC3H4,0.093264,no,yes,no,no,no,eEVT,eEVT_ZC3H4
ZNF672,0.047939,no,yes,no,no,no,eEVT,eEVT_ZNF672
ZNF517,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF517
HNF1A,0.011312,yes,no,no,no,no,eEVT,eEVT_HNF1A
ZKSCAN5,0.014173,no,yes,no,no,no,eEVT,eEVT_ZKSCAN5
THAP6,0.099306,no,yes,no,no,no,eEVT,eEVT_THAP6
ZNF181,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF181
ZBTB7C,0.013063,no,yes,no,no,no,eEVT,eEVT_ZBTB7C
DLX3,0.39199,yes,no,no,no,no,eEVT,eEVT_DLX3
ZNF239,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF239
ZNF764,0.014173,no,yes,no,no,no,eEVT,eEVT_ZNF764
ZBTB8B,0.0,no,yes,no,no,no,eEVT,eEVT_ZBTB8B
RHOXF1,0.0,no,yes,no,no,no,eEVT,eEVT_RHOXF1
ZNF547,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF547
ZNF570,0.239831,yes,yes,no,no,yes,eEVT,eEVT_ZNF570
EBF1,0.135286,no,yes,no,no,no,eEVT,eEVT_EBF1
ELF5,0.008723,no,yes,no,no,no,eEVT,eEVT_ELF5
ZNF74,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF74
KDM5C,0.264251,no,yes,no,no,no,eEVT,eEVT_KDM5C
NFKBIB,0.031776,no,yes,no,no,no,eEVT,eEVT_NFKBIB
ZNF37A,0.030071,no,yes,no,no,no,eEVT,eEVT_ZNF37A
ZBTB45,0.014173,no,yes,no,no,no,eEVT,eEVT_ZBTB45
ZBTB6,0.013063,no,yes,no,no,no,eEVT,eEVT_ZBTB6
ZBTB21,0.11832,no,yes,no,no,no,eEVT,eEVT_ZBTB21
ZNF554,0.031329,no,yes,no,no,no,eEVT,eEVT_ZNF554
POU6F1,0.019021,no,yes,no,no,no,eEVT,eEVT_POU6F1
GABPA,0.17914,no,yes,no,no,no,eEVT,eEVT_GABPA
ZNF569,0.257402,yes,yes,no,no,yes,eEVT,eEVT_ZNF569
ZSCAN20,0.03298,no,yes,no,no,no,eEVT,eEVT_ZSCAN20
ZNF311,0.032125,yes,no,no,no,no,eEVT,eEVT_ZNF311
IRF6,0.089276,no,yes,no,no,no,eEVT,eEVT_IRF6
ZBTB40,0.541899,yes,yes,no,no,yes,eEVT,eEVT_ZBTB40
ZNF707,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF707
NFXL1,0.47246,no,yes,no,no,no,eEVT,eEVT_NFXL1
ZNF302,0.172482,no,yes,no,no,no,eEVT,eEVT_ZNF302
THAP3,0.030923,no,yes,no,no,no,eEVT,eEVT_THAP3
ZNF529,0.028613,no,yes,no,no,no,eEVT,eEVT_ZNF529
ZNF563,0.034328,no,yes,no,no,no,eEVT,eEVT_ZNF563
ELF4,0.507402,no,yes,no,no,no,eEVT,eEVT_ELF4
ZNF391,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF391
ZNF440,0.628357,no,yes,no,no,no,eEVT,eEVT_ZNF440
ZNF510,0.049194,no,yes,no,no,no,eEVT,eEVT_ZNF510
ZNF467,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF467
IKZF2,0.102114,no,yes,no,no,no,eEVT,eEVT_IKZF2
ZNF550,0.031618,no,yes,no,no,no,eEVT,eEVT_ZNF550
SP100,0.682397,no,yes,no,no,no,eEVT,eEVT_SP100
NFX1,0.292445,no,yes,no,no,no,eEVT,eEVT_NFX1
ZNF530,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF530
HNF4G,0.067665,yes,no,no,no,no,eEVT,eEVT_HNF4G
ZNF737,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF737
ZNF565,0.271427,no,yes,no,no,no,eEVT,eEVT_ZNF565
ZNF264,0.216207,no,yes,no,no,no,eEVT,eEVT_ZNF264
ZNF514,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF514
ZSCAN26,0.008723,no,yes,no,no,no,eEVT,eEVT_ZSCAN26
NEUROG1,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_NEUROG1
MIXL1,0.01636,yes,no,no,no,no,eEVT,eEVT_MIXL1
TFEB,0.022318,no,yes,no,no,no,eEVT,eEVT_TFEB
ZNF484,0.20185,yes,yes,no,no,yes,eEVT,eEVT_ZNF484
ZNF354B,0.214527,no,yes,no,no,no,eEVT,eEVT_ZNF354B
ZNF761,0.398799,no,yes,no,no,no,eEVT,eEVT_ZNF761
TONSL,0.024583,no,yes,no,no,no,eEVT,eEVT_TONSL
ZNF827,0.068519,no,yes,no,no,no,eEVT,eEVT_ZNF827
ZNF577,0.066837,no,yes,no,no,no,eEVT,eEVT_ZNF577
ZNF362,0.075045,no,yes,no,no,no,eEVT,eEVT_ZNF362
ZNF652,0.513402,no,yes,no,no,no,eEVT,eEVT_ZNF652
ZNF275,0.024583,no,yes,no,no,no,eEVT,eEVT_ZNF275
NR2E3,0.0,no,yes,no,no,no,eEVT,eEVT_NR2E3
ZNF101,0.125895,no,yes,no,no,no,eEVT,eEVT_ZNF101
MLXIPL,0.048856,yes,no,no,no,no,eEVT,eEVT_MLXIPL
ZBTB17,0.194502,no,yes,no,no,no,eEVT,eEVT_ZBTB17
BHLHE23,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_BHLHE23
ZNF197,0.050252,no,yes,no,no,no,eEVT,eEVT_ZNF197
ZXDC,0.209195,no,yes,no,no,no,eEVT,eEVT_ZXDC
HIVEP1,0.247853,no,yes,no,no,no,eEVT,eEVT_HIVEP1
ATOH8,0.170839,yes,no,no,no,no,eEVT,eEVT_ATOH8
ZNF296,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF296
KAT6A,1.330015,no,yes,no,no,no,eEVT,eEVT_KAT6A
ZNF280D,0.086066,no,yes,no,no,no,eEVT,eEVT_ZNF280D
MYF6,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_MYF6
HMBOX1,0.815559,yes,no,no,no,no,eEVT,eEVT_HMBOX1
