,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZBTB46,0.116728,no,yes,no,no,no,GC,GC_ZBTB46
FOXO6,0.0,no,yes,no,no,no,GC,GC_FOXO6
ELF4,0.294447,no,yes,no,no,no,GC,GC_ELF4
SCX,0.098323,no,yes,no,no,no,GC,GC_SCX
TBPL1,0.153688,no,yes,no,no,no,GC,GC_TBPL1
TRERF1,0.0,no,yes,no,no,no,GC,GC_TRERF1
ZNF536,0.098349,yes,no,no,no,no,GC,GC_ZNF536
HAND2,0.114077,no,yes,no,no,no,GC,GC_HAND2
ZNF692,0.0,no,yes,no,no,no,GC,GC_ZNF692
ZNF276,0.166103,no,yes,no,no,no,GC,GC_ZNF276
ZNF408,0.0,no,yes,no,no,no,GC,GC_ZNF408
EBF4,0.0,no,yes,no,no,no,GC,GC_EBF4
ZNF580,0.0,no,yes,no,no,no,GC,GC_ZNF580
ZNF180,0.0,no,yes,no,no,no,GC,GC_ZNF180
THAP4,0.287673,no,yes,no,no,no,GC,GC_THAP4
BNC2,0.359596,no,yes,no,no,no,GC,GC_BNC2
ZNF431,0.202998,no,yes,no,no,no,GC,GC_ZNF431
ZNF768,0.0,no,yes,no,no,no,GC,GC_ZNF768
MEOX2,0.0,no,yes,no,no,no,GC,GC_MEOX2
ZSCAN5A,0.0,no,yes,no,no,no,GC,GC_ZSCAN5A
TSHZ2,0.09344,no,yes,no,no,no,GC,GC_TSHZ2
ZFP82,0.0,no,yes,no,no,no,GC,GC_ZFP82
PPP1R13L,0.33694,no,yes,no,no,no,GC,GC_PPP1R13L
RFX3,0.599897,no,yes,no,no,no,GC,GC_RFX3
THAP10,0.0,no,yes,no,no,no,GC,GC_THAP10
ZNF239,0.064122,no,yes,no,no,no,GC,GC_ZNF239
ZNF215,0.064122,no,yes,no,no,no,GC,GC_ZNF215
RCOR1,1.39628,no,yes,no,no,no,GC,GC_RCOR1
RCOR3,0.289874,no,yes,no,no,no,GC,GC_RCOR3
MXD4,0.393713,no,yes,no,no,no,GC,GC_MXD4
ZNF526,0.0,no,yes,no,no,no,GC,GC_ZNF526
NFKBID,0.0,no,yes,no,no,no,GC,GC_NFKBID
ZNF213,0.108256,no,yes,no,no,no,GC,GC_ZNF213
ZNF777,0.0,no,yes,no,no,no,GC,GC_ZNF777
NCOR2,0.786951,no,yes,no,no,no,GC,GC_NCOR2
ZNF575,0.0,no,yes,no,no,no,GC,GC_ZNF575
PURG,0.0,no,yes,no,no,no,GC,GC_PURG
ZNF816,0.0,no,yes,no,no,no,GC,GC_ZNF816
SP6,0.102218,yes,no,no,no,no,GC,GC_SP6
ZNF513,0.036521,no,yes,no,no,no,GC,GC_ZNF513
ZNF672,0.206843,no,yes,no,no,no,GC,GC_ZNF672
MYC,0.036521,no,yes,no,no,no,GC,GC_MYC
SP140,0.0,no,yes,no,no,no,GC,GC_SP140
EGR3,0.0,no,yes,no,no,no,GC,GC_EGR3
SSRP1,0.0,no,yes,no,no,no,GC,GC_SSRP1
PGR,0.167571,yes,no,no,no,no,GC,GC_PGR
ZNF629,0.0,no,yes,no,no,no,GC,GC_ZNF629
ZNF696,0.0,no,yes,no,no,no,GC,GC_ZNF696
STAT1,0.555395,no,yes,no,no,no,GC,GC_STAT1
ZNF446,0.0,no,yes,no,no,no,GC,GC_ZNF446
ZBTB48,0.122716,no,yes,no,no,no,GC,GC_ZBTB48
ZBTB45,0.072357,no,yes,no,no,no,GC,GC_ZBTB45
ZFP1,0.191622,yes,no,no,no,no,GC,GC_ZFP1
ZNF517,0.102592,yes,yes,no,no,yes,GC,GC_ZNF517
ZNF628,0.0,no,yes,no,no,no,GC,GC_ZNF628
ZNF786,0.0,no,yes,no,no,no,GC,GC_ZNF786
ZNF485,0.0,no,yes,no,no,no,GC,GC_ZNF485
HIF1A,0.251889,no,yes,no,no,no,GC,GC_HIF1A
ATF6B,0.318482,no,yes,no,no,no,GC,GC_ATF6B
FOXO1,0.605814,no,yes,no,no,no,GC,GC_FOXO1
GATAD2B,0.373982,no,yes,no,no,no,GC,GC_GATAD2B
MIER2,0.180161,no,yes,no,no,no,GC,GC_MIER2
ATOH8,0.0,no,yes,no,no,no,GC,GC_ATOH8
ZNF467,0.0,no,yes,no,no,no,GC,GC_ZNF467
LYAR,0.112525,no,yes,no,no,no,GC,GC_LYAR
ZNF397,0.213696,no,yes,no,no,no,GC,GC_ZNF397
ETS1,0.036521,no,yes,no,no,no,GC,GC_ETS1
CREB1,0.323154,no,yes,no,no,no,GC,GC_CREB1
TCF21,0.0,no,yes,no,no,no,GC,GC_TCF21
NFKBIE,0.0,no,yes,no,no,no,GC,GC_NFKBIE
ZNF423,0.121927,no,yes,no,no,no,GC,GC_ZNF423
ZKSCAN7,0.071027,yes,no,no,no,no,GC,GC_ZKSCAN7
ATF5,0.072357,no,yes,no,no,no,GC,GC_ATF5
HMGXB3,0.431154,no,yes,no,no,no,GC,GC_HMGXB3
KLF15,0.0,no,yes,no,no,no,GC,GC_KLF15
ZNF646,0.0,no,yes,no,no,no,GC,GC_ZNF646
TFE3,0.044371,no,yes,no,no,no,GC,GC_TFE3
PRRX2,0.0,no,yes,no,no,no,GC,GC_PRRX2
ESR1,0.297494,yes,no,no,no,no,GC,GC_ESR1
KLF16,0.180343,no,yes,no,no,no,GC,GC_KLF16
ZNF132,0.0,no,yes,no,no,no,GC,GC_ZNF132
ASCL2,1.317874,no,yes,no,no,no,GC,GC_ASCL2
ZNF224,0.0,no,yes,no,no,no,GC,GC_ZNF224
ZNF775,0.0,no,yes,no,no,no,GC,GC_ZNF775
TBX2,0.0,no,yes,no,no,no,GC,GC_TBX2
BATF2,0.07348,yes,yes,no,no,yes,GC,GC_BATF2
ZNF200,0.04864,no,yes,no,no,no,GC,GC_ZNF200
ZNF771,0.0,no,yes,no,no,no,GC,GC_ZNF771
ZNF205,0.063885,no,yes,no,no,no,GC,GC_ZNF205
ZNF480,0.064122,no,yes,no,no,no,GC,GC_ZNF480
ZNF787,0.100643,no,yes,no,no,no,GC,GC_ZNF787
ZKSCAN4,0.0,no,yes,no,no,no,GC,GC_ZKSCAN4
TSHZ3,0.0,no,yes,no,no,no,GC,GC_TSHZ3
CXXC1,0.049069,no,yes,no,no,no,GC,GC_CXXC1
ZNF764,0.0,no,yes,no,no,no,GC,GC_ZNF764
ZNF614,0.0,no,yes,no,no,no,GC,GC_ZNF614
TOX,0.0,no,yes,no,no,no,GC,GC_TOX
RERE,1.532755,no,yes,no,no,no,GC,GC_RERE
HMBOX1,0.561467,no,yes,no,no,no,GC,GC_HMBOX1
SP5,0.0,no,yes,no,no,no,GC,GC_SP5
E2F1,0.102218,yes,no,no,no,no,GC,GC_E2F1
ZNF469,0.0,no,yes,no,no,no,GC,GC_ZNF469
NFKBIB,0.0,no,yes,no,no,no,GC,GC_NFKBIB
ZNF304,0.121927,yes,no,no,no,no,GC,GC_ZNF304
NFKBIZ,0.171403,no,yes,no,no,no,GC,GC_NFKBIZ
ZNF514,0.126062,yes,no,no,no,no,GC,GC_ZNF514
ZFHX4,0.0,no,yes,no,no,no,GC,GC_ZFHX4
GTF3A,0.0,no,yes,no,no,no,GC,GC_GTF3A
BCL11A,0.126062,yes,no,no,no,no,GC,GC_BCL11A
NFKBIL1,0.102218,no,yes,no,no,no,GC,GC_NFKBIL1
LEF1,0.14231,yes,no,no,no,no,GC,GC_LEF1
PRDM8,0.0,no,yes,no,no,no,GC,GC_PRDM8
HOXC4,0.072357,yes,no,no,no,no,GC,GC_HOXC4
ZNF22,0.077556,no,yes,no,no,no,GC,GC_ZNF22
PHF5A,0.0,no,yes,no,no,no,GC,GC_PHF5A
ZGLP1,0.0,no,yes,no,no,no,GC,GC_ZGLP1
WIZ,0.0,no,yes,no,no,no,GC,GC_WIZ
VENTX,0.0,no,yes,no,no,no,GC,GC_VENTX
ZNF76,0.068919,no,yes,no,no,no,GC,GC_ZNF76
ZFPM1,0.0,no,yes,no,no,no,GC,GC_ZFPM1
ZBTB7C,0.0,no,yes,no,no,no,GC,GC_ZBTB7C
E4F1,0.126308,no,yes,no,no,no,GC,GC_E4F1
ATF6,0.524659,no,yes,no,no,no,GC,GC_ATF6
ZNF784,0.0,no,yes,no,no,no,GC,GC_ZNF784
ZNF35,0.0,no,yes,no,no,no,GC,GC_ZNF35
ZNF691,0.0,no,yes,no,no,no,GC,GC_ZNF691
SOX18,0.0,no,yes,no,no,no,GC,GC_SOX18
ZNF296,0.0,no,yes,no,no,no,GC,GC_ZNF296
ZBED4,0.149811,no,yes,no,no,no,GC,GC_ZBED4
EBF2,0.072357,yes,yes,no,no,yes,GC,GC_EBF2
ZNF28,0.071284,no,yes,no,no,no,GC,GC_ZNF28
ZNF547,0.0,no,yes,no,no,no,GC,GC_ZNF547
ZNF324,0.162167,yes,no,no,no,no,GC,GC_ZNF324
BCL6B,0.0,no,yes,no,no,no,GC,GC_BCL6B
PTF1A,not_enough_cells_expr_limma,no,yes,no,no,no,GC,GC_PTF1A
HOXB2,0.0,no,yes,no,no,no,GC,GC_HOXB2
TBX20,0.328575,yes,no,no,no,no,GC,GC_TBX20
NRL,0.0,no,yes,no,no,no,GC,GC_NRL
ZNF837,0.0,no,yes,no,no,no,GC,GC_ZNF837
TFEB,0.0,no,yes,no,no,no,GC,GC_TFEB
ZNF581,0.0,no,yes,no,no,no,GC,GC_ZNF581
ZNF195,0.036521,no,yes,no,no,no,GC,GC_ZNF195
ZNF354C,0.0,no,yes,no,no,no,GC,GC_ZNF354C
ZNF32,0.0,no,yes,no,no,no,GC,GC_ZNF32
TONSL,0.044371,no,yes,no,no,no,GC,GC_TONSL
SP1,0.181959,no,yes,no,no,no,GC,GC_SP1
ID4,0.0,no,yes,no,no,no,GC,GC_ID4
ZNF668,0.064122,no,yes,no,no,no,GC,GC_ZNF668
ZNF2,0.0,no,yes,no,no,no,GC,GC_ZNF2
MESP1,0.0,no,yes,no,no,no,GC,GC_MESP1
ZBTB17,0.072357,no,yes,no,no,no,GC,GC_ZBTB17
MEIS3,0.0,no,yes,no,no,no,GC,GC_MEIS3
RFX8,0.0,no,yes,no,no,no,GC,GC_RFX8
HEYL,0.0,no,yes,no,no,no,GC,GC_HEYL
STAT2,0.835545,no,yes,no,no,no,GC,GC_STAT2
OSR2,0.04864,no,yes,no,no,no,GC,GC_OSR2
HOMEZ,0.0,no,yes,no,no,no,GC,GC_HOMEZ
ZBTB22,0.04864,no,yes,no,no,no,GC,GC_ZBTB22
ZNF341,0.0,no,yes,no,no,no,GC,GC_ZNF341
THAP7,0.190747,yes,yes,no,no,yes,GC,GC_THAP7
ZNF879,0.113527,yes,no,no,no,no,GC,GC_ZNF879
CSRNP1,0.053951,no,yes,no,no,no,GC,GC_CSRNP1
ZBTB47,0.0,no,yes,no,no,no,GC,GC_ZBTB47
ZNF219,0.0,no,yes,no,no,no,GC,GC_ZNF219
PRDM15,0.247118,yes,no,no,no,no,GC,GC_PRDM15
ZNF358,0.0,no,yes,no,no,no,GC,GC_ZNF358
LRRFIP1,1.233846,no,yes,no,no,no,GC,GC_LRRFIP1
ZNF34,0.153114,yes,no,no,no,no,GC,GC_ZNF34
ZNF521,0.0,no,yes,no,no,no,GC,GC_ZNF521
HMG20B,0.271406,no,yes,no,no,no,GC,GC_HMG20B
ZNF511,0.0,no,yes,no,no,no,GC,GC_ZNF511
ZNF48,0.0,no,yes,no,no,no,GC,GC_ZNF48
DBP,0.0,no,yes,no,no,no,GC,GC_DBP
SOX12,0.0,no,yes,no,no,no,GC,GC_SOX12
SMARCA5,0.311824,no,yes,no,no,no,GC,GC_SMARCA5
ZNF579,0.0,no,yes,no,no,no,GC,GC_ZNF579
HLX,0.0,no,yes,no,no,no,GC,GC_HLX
ZFP69,0.098349,yes,no,no,no,no,GC,GC_ZFP69
ZNF416,0.0,no,yes,no,no,no,GC,GC_ZNF416
BATF3,0.036521,no,yes,no,no,no,GC,GC_BATF3
ETV2,0.0,no,yes,no,no,no,GC,GC_ETV2
TFEC,0.074076,no,yes,no,no,no,GC,GC_TFEC
ZNF595,0.406492,yes,no,no,no,no,GC,GC_ZNF595
ZBED6,0.0,no,yes,no,no,no,GC,GC_ZBED6
PLAGL1,0.519857,no,yes,no,no,no,GC,GC_PLAGL1
ZNF91,0.748391,no,yes,no,no,no,GC,GC_ZNF91
GLIS2,0.0,no,yes,no,no,no,GC,GC_GLIS2
ZNF414,0.0,no,yes,no,no,no,GC,GC_ZNF414
ZNF574,0.0,no,yes,no,no,no,GC,GC_ZNF574
PRRX1,0.0,no,yes,no,no,no,GC,GC_PRRX1
THAP3,0.074076,no,yes,no,no,no,GC,GC_THAP3
SOX7,0.072357,yes,no,no,no,no,GC,GC_SOX7
E2F8,0.0,no,yes,no,no,no,GC,GC_E2F8
