,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZNF511,0.026584,no,yes,no,no,no,eEVT,eEVT_ZNF511
SOX3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_SOX3
NFATC3,0.585228,yes,no,no,no,no,eEVT,eEVT_NFATC3
ZNF678,0.139534,no,yes,no,no,no,eEVT,eEVT_ZNF678
MLX,0.235144,no,yes,no,no,no,eEVT,eEVT_MLX
ZFHX3,0.862932,no,yes,no,no,no,eEVT,eEVT_ZFHX3
TFEC,0.052827,no,yes,no,no,no,eEVT,eEVT_TFEC
ZNF627,0.076845,no,yes,no,no,no,eEVT,eEVT_ZNF627
ZNF577,0.066837,no,yes,no,no,no,eEVT,eEVT_ZNF577
ZNF76,0.344375,no,yes,no,no,no,eEVT,eEVT_ZNF76
ZNF124,0.696275,yes,yes,no,no,yes,eEVT,eEVT_ZNF124
IKZF3,0.019021,no,yes,no,no,no,eEVT,eEVT_IKZF3
ZBTB38,0.537841,no,yes,no,no,no,eEVT,eEVT_ZBTB38
ZNF43,0.408941,no,yes,no,no,no,eEVT,eEVT_ZNF43
TOX4,0.139159,no,yes,no,no,no,eEVT,eEVT_TOX4
ZNF770,0.026584,no,yes,no,no,no,eEVT,eEVT_ZNF770
ZBTB46,0.207805,no,yes,no,no,no,eEVT,eEVT_ZBTB46
ZNF814,0.705763,yes,yes,no,no,yes,eEVT,eEVT_ZNF814
ZNF687,0.057515,no,yes,no,no,no,eEVT,eEVT_ZNF687
ZC3H6,0.198836,no,yes,no,no,no,eEVT,eEVT_ZC3H6
ZNF287,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF287
ZNF7,0.159624,no,yes,no,no,no,eEVT,eEVT_ZNF7
ZFP90,0.061894,no,yes,no,no,no,eEVT,eEVT_ZFP90
PRDM15,0.222119,yes,yes,no,no,yes,eEVT,eEVT_PRDM15
ZNF282,0.084666,no,yes,no,no,no,eEVT,eEVT_ZNF282
ZNF140,0.078394,no,yes,no,no,no,eEVT,eEVT_ZNF140
ZSCAN9,0.107139,no,yes,no,no,no,eEVT,eEVT_ZSCAN9
UBP1,0.507999,yes,yes,no,no,yes,eEVT,eEVT_UBP1
NCOR2,1.351729,yes,no,no,no,no,eEVT,eEVT_NCOR2
ZNF614,0.032034,no,yes,no,no,no,eEVT,eEVT_ZNF614
ZNF23,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF23
ZNF292,0.955006,no,yes,no,no,no,eEVT,eEVT_ZNF292
ZNF180,0.078808,no,yes,no,no,no,eEVT,eEVT_ZNF180
HMGXB4,0.261739,no,yes,no,no,no,eEVT,eEVT_HMGXB4
ZNF891,0.081837,no,yes,no,no,no,eEVT,eEVT_ZNF891
ZNF793,0.292027,yes,yes,no,no,yes,eEVT,eEVT_ZNF793
ZNF683,0.008723,yes,no,no,no,no,eEVT,eEVT_ZNF683
NANOG,0.054032,yes,no,no,no,no,eEVT,eEVT_NANOG
CREB3L2,2.067198,yes,no,no,no,no,eEVT,eEVT_CREB3L2
ZNF33B,0.314134,no,yes,no,no,no,eEVT,eEVT_ZNF33B
ZBTB26,0.037779,no,yes,no,no,no,eEVT,eEVT_ZBTB26
KLF3,0.312116,yes,no,no,no,no,eEVT,eEVT_KLF3
CXXC1,0.117025,no,yes,no,no,no,eEVT,eEVT_CXXC1
ZNF619,0.032605,no,yes,no,no,no,eEVT,eEVT_ZNF619
ZNF549,0.018758,no,yes,no,no,no,eEVT,eEVT_ZNF549
KAT6A,1.330015,no,yes,no,no,no,eEVT,eEVT_KAT6A
ZFP3,0.011312,no,yes,no,no,no,eEVT,eEVT_ZFP3
KLF6,1.804696,yes,no,no,no,no,eEVT,eEVT_KLF6
ZNF444,0.032353,no,yes,no,no,no,eEVT,eEVT_ZNF444
TCFL5,0.035521,no,yes,no,no,no,eEVT,eEVT_TCFL5
KLF14,0.0,no,yes,no,no,no,eEVT,eEVT_KLF14
ZNF571,0.180884,yes,yes,no,no,yes,eEVT,eEVT_ZNF571
ZBTB2,0.043472,no,yes,no,no,no,eEVT,eEVT_ZBTB2
ZNF10,0.070195,no,yes,no,no,no,eEVT,eEVT_ZNF10
ZNF668,0.064989,no,yes,no,no,no,eEVT,eEVT_ZNF668
THAP5,0.044243,no,yes,no,no,no,eEVT,eEVT_THAP5
ZNF700,0.031618,no,yes,no,no,no,eEVT,eEVT_ZNF700
TBX19,0.065258,no,yes,no,no,no,eEVT,eEVT_TBX19
ZNF572,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF572
ZNF468,0.086771,no,yes,no,no,no,eEVT,eEVT_ZNF468
ZNF717,0.037076,no,yes,no,no,no,eEVT,eEVT_ZNF717
SFPQ,0.737411,no,yes,no,no,no,eEVT,eEVT_SFPQ
MLXIP,0.032084,no,yes,no,no,no,eEVT,eEVT_MLXIP
ZNF41,0.11259,no,yes,no,no,no,eEVT,eEVT_ZNF41
PROX2,0.0,no,yes,no,no,no,eEVT,eEVT_PROX2
NR1D2,0.194829,yes,no,no,no,no,eEVT,eEVT_NR1D2
ZNF696,0.010035,no,yes,no,no,no,eEVT,eEVT_ZNF696
ZNF570,0.239831,yes,yes,no,no,yes,eEVT,eEVT_ZNF570
NHLH1,0.0,no,yes,no,no,no,eEVT,eEVT_NHLH1
ZNF391,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF391
ETV4,0.240621,yes,no,no,no,no,eEVT,eEVT_ETV4
ZNF786,0.027744,no,yes,no,no,no,eEVT,eEVT_ZNF786
ZNF674,0.124892,yes,yes,no,no,yes,eEVT,eEVT_ZNF674
NEUROG3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_NEUROG3
ZNF675,0.203162,no,yes,no,no,no,eEVT,eEVT_ZNF675
SP5,0.03554,yes,no,no,no,no,eEVT,eEVT_SP5
ZNF775,0.024583,no,yes,no,no,no,eEVT,eEVT_ZNF775
ZBTB40,0.541899,yes,yes,no,no,yes,eEVT,eEVT_ZBTB40
ETV7,0.057838,yes,no,no,no,no,eEVT,eEVT_ETV7
ZNF404,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF404
GFI1B,0.033961,yes,no,no,no,no,eEVT,eEVT_GFI1B
ZNF407,0.881505,no,yes,no,no,no,eEVT,eEVT_ZNF407
ZNF721,0.479313,no,yes,no,no,no,eEVT,eEVT_ZNF721
THAP3,0.030923,no,yes,no,no,no,eEVT,eEVT_THAP3
ZBTB24,0.040957,no,yes,no,no,no,eEVT,eEVT_ZBTB24
ZNF580,0.017861,no,yes,no,no,no,eEVT,eEVT_ZNF580
ZNF749,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF749
ZNF30,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF30
ZNF526,0.073778,no,yes,no,no,no,eEVT,eEVT_ZNF526
TSC22D2,0.492612,no,yes,no,no,no,eEVT,eEVT_TSC22D2
ZC3H4,0.093264,no,yes,no,no,no,eEVT,eEVT_ZC3H4
ZNF713,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF713
ZNF548,0.010035,no,yes,no,no,no,eEVT,eEVT_ZNF548
ZNF710,0.278025,no,yes,no,no,no,eEVT,eEVT_ZNF710
ZNF311,0.032125,yes,no,no,no,no,eEVT,eEVT_ZNF311
ZNF136,0.09125,no,yes,no,no,no,eEVT,eEVT_ZNF136
ZNF514,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF514
RC3H2,0.488731,no,yes,no,no,no,eEVT,eEVT_RC3H2
ZFP42,0.018061,no,yes,no,no,no,eEVT,eEVT_ZFP42
ELF4,0.507402,no,yes,no,no,no,eEVT,eEVT_ELF4
ZFP28,0.0,no,yes,no,no,no,eEVT,eEVT_ZFP28
ZNF667,0.01636,no,yes,no,no,no,eEVT,eEVT_ZNF667
ZNF100,0.331868,no,yes,no,no,no,eEVT,eEVT_ZNF100
ZNF75D,0.223249,no,yes,no,no,no,eEVT,eEVT_ZNF75D
ZNF184,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF184
ZNF517,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF517
ZNF524,0.017861,no,yes,no,no,no,eEVT,eEVT_ZNF524
ZBTB12,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_ZBTB12
ZNF48,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF48
MLXIPL,0.048856,yes,no,no,no,no,eEVT,eEVT_MLXIPL
ZNF691,0.014173,no,yes,no,no,no,eEVT,eEVT_ZNF691
ZNF485,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF485
SP140L,0.233986,no,yes,no,no,no,eEVT,eEVT_SP140L
SCX,0.021786,no,yes,no,no,no,eEVT,eEVT_SCX
ZNF699,0.135793,yes,yes,no,no,yes,eEVT,eEVT_ZNF699
GATA6,0.257721,yes,no,no,no,no,eEVT,eEVT_GATA6
OTX1,0.0,no,yes,no,no,no,eEVT,eEVT_OTX1
ZBED3,0.0,no,yes,no,no,no,eEVT,eEVT_ZBED3
MIXL1,0.01636,yes,no,no,no,no,eEVT,eEVT_MIXL1
ZNF24,0.442918,yes,no,no,no,no,eEVT,eEVT_ZNF24
ZFP2,0.136165,yes,no,no,no,no,eEVT,eEVT_ZFP2
TBPL1,0.180491,no,yes,no,no,no,eEVT,eEVT_TBPL1
NPAS1,0.03554,yes,no,no,no,no,eEVT,eEVT_NPAS1
ZSCAN20,0.03298,no,yes,no,no,no,eEVT,eEVT_ZSCAN20
ZBTB11,0.126163,no,yes,no,no,no,eEVT,eEVT_ZBTB11
KLF16,0.031618,no,yes,no,no,no,eEVT,eEVT_KLF16
HOXD12,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_HOXD12
ZNF565,0.271427,no,yes,no,no,no,eEVT,eEVT_ZNF565
ZSCAN32,0.117342,yes,yes,no,no,yes,eEVT,eEVT_ZSCAN32
ZNF837,0.010035,no,yes,no,no,no,eEVT,eEVT_ZNF837
ZNF384,0.133894,no,yes,no,yes,no,eEVT,eEVT_ZNF384
HOXB3,0.0,no,yes,no,no,no,eEVT,eEVT_HOXB3
ZNF781,0.034619,yes,no,no,no,no,eEVT,eEVT_ZNF781
NEUROG1,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_NEUROG1
ZNF628,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF628
GLI4,0.058709,no,yes,no,no,no,eEVT,eEVT_GLI4
ZNF493,0.105421,no,yes,no,no,no,eEVT,eEVT_ZNF493
ZNF317,0.146101,no,yes,no,no,no,eEVT,eEVT_ZNF317
PLAGL1,0.987646,yes,yes,no,no,yes,eEVT,eEVT_PLAGL1
ZNF692,0.31409,yes,yes,no,no,yes,eEVT,eEVT_ZNF692
ATOH8,0.170839,yes,no,no,no,no,eEVT,eEVT_ATOH8
ZNF774,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF774
PBX1,0.295058,no,yes,no,no,no,eEVT,eEVT_PBX1
ZNF84,0.107744,no,yes,no,no,no,eEVT,eEVT_ZNF84
ZIC4,0.0,no,yes,no,no,no,eEVT,eEVT_ZIC4
ZIM3,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_ZIM3
ARID4A,0.394047,no,yes,no,no,no,eEVT,eEVT_ARID4A
RREB1,1.349884,no,yes,no,no,no,eEVT,eEVT_RREB1
IRF8,0.524251,yes,no,no,no,no,eEVT,eEVT_IRF8
CREBL2,0.123482,no,yes,no,no,no,eEVT,eEVT_CREBL2
ZNF410,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF410
ZNF669,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF669
ZBTB37,0.147177,no,yes,no,no,no,eEVT,eEVT_ZBTB37
ZNF35,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF35
ZNF408,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF408
ZFPM1,0.035521,no,yes,no,no,no,eEVT,eEVT_ZFPM1
ZNF778,0.147046,no,yes,no,no,no,eEVT,eEVT_ZNF778
ZNF544,0.024208,no,yes,no,no,no,eEVT,eEVT_ZNF544
ZNF133,0.05065,no,yes,no,no,no,eEVT,eEVT_ZNF133
ZNF780A,0.301214,yes,yes,no,no,yes,eEVT,eEVT_ZNF780A
ZNF426,0.128865,yes,yes,no,no,yes,eEVT,eEVT_ZNF426
ZNF701,0.180202,no,yes,no,no,no,eEVT,eEVT_ZNF701
GATAD2A,1.408144,yes,no,no,no,no,eEVT,eEVT_GATAD2A
ZNF600,0.275973,yes,yes,no,no,yes,eEVT,eEVT_ZNF600
ZNF776,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF776
VAX2,0.022318,yes,no,no,yes,yes,eEVT,eEVT_VAX2
KDM2A,0.929749,no,yes,no,no,no,eEVT,eEVT_KDM2A
ASCL2,1.020752,no,yes,no,no,no,eEVT,eEVT_ASCL2
SP110,0.360867,no,yes,no,no,no,eEVT,eEVT_SP110
ZNF605,0.022896,no,yes,no,no,no,eEVT,eEVT_ZNF605
ZNF562,1.325516,yes,yes,no,no,yes,eEVT,eEVT_ZNF562
IRX3,0.094328,no,yes,no,no,no,eEVT,eEVT_IRX3
TBX4,0.0,no,yes,no,no,no,eEVT,eEVT_TBX4
ZNF613,0.044244,no,yes,no,no,no,eEVT,eEVT_ZNF613
ZNF506,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF506
PURB,0.151484,no,yes,no,no,no,eEVT,eEVT_PURB
ZNF213,0.054345,no,yes,no,no,no,eEVT,eEVT_ZNF213
ZNF57,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF57
BCL11B,0.0,no,yes,no,no,no,eEVT,eEVT_BCL11B
ESRRA,0.816987,yes,no,no,no,no,eEVT,eEVT_ESRRA
ZNF816,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF816
ZNF418,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF418
ZBTB34,0.014173,no,yes,no,no,no,eEVT,eEVT_ZBTB34
SOX12,0.032125,no,yes,no,no,no,eEVT,eEVT_SOX12
ZNF527,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF527
FOXP2,0.028897,no,yes,no,no,no,eEVT,eEVT_FOXP2
FOXD1,0.046714,yes,no,no,no,no,eEVT,eEVT_FOXD1
WIZ,0.065422,no,yes,no,no,no,eEVT,eEVT_WIZ
ZNF324,0.05084,no,yes,no,no,no,eEVT,eEVT_ZNF324
HOXB4,0.0,no,yes,no,no,no,eEVT,eEVT_HOXB4
ZNF70,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF70
KLF8,0.298429,no,yes,no,no,no,eEVT,eEVT_KLF8
HES5,0.218713,yes,no,no,no,no,eEVT,eEVT_HES5
IRF5,0.0,no,yes,no,no,no,eEVT,eEVT_IRF5
ZNF641,0.095406,yes,yes,no,no,yes,eEVT,eEVT_ZNF641
NR6A1,1.39682,yes,no,no,no,no,eEVT,eEVT_NR6A1
ZNF347,0.127273,no,yes,no,no,no,eEVT,eEVT_ZNF347
HSF4,0.069363,no,yes,no,no,no,eEVT,eEVT_HSF4
ZBTB8B,0.0,no,yes,no,no,no,eEVT,eEVT_ZBTB8B
ARID2,0.84182,no,yes,no,no,no,eEVT,eEVT_ARID2
ZNF624,0.082074,no,yes,no,no,no,eEVT,eEVT_ZNF624
SREBF2,0.867437,yes,no,no,no,no,eEVT,eEVT_SREBF2
TFAP2E,0.0,no,yes,no,no,no,eEVT,eEVT_TFAP2E
ZNF319,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF319
ZKSCAN3,0.038933,no,yes,no,no,no,eEVT,eEVT_ZKSCAN3
ZSCAN26,0.008723,no,yes,no,no,no,eEVT,eEVT_ZSCAN26
KAT5,0.188548,no,yes,no,no,no,eEVT,eEVT_KAT5
ZNF250,0.055098,no,yes,no,no,no,eEVT,eEVT_ZNF250
ZNF662,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF662
ZNF555,0.053601,no,yes,no,no,no,eEVT,eEVT_ZNF555
HMGXB3,0.272719,no,yes,no,no,no,eEVT,eEVT_HMGXB3
ZNF585A,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF585A
ZNF423,0.492115,yes,no,no,no,no,eEVT,eEVT_ZNF423
ZNF672,0.047939,no,yes,no,no,no,eEVT,eEVT_ZNF672
TBX6,0.0,no,yes,no,no,no,eEVT,eEVT_TBX6
ZNF546,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF546
ZFP91,0.011312,no,yes,no,no,no,eEVT,eEVT_ZFP91
ZNF790,0.216311,no,yes,no,no,no,eEVT,eEVT_ZNF790
ZNF467,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF467
BARX2,0.068302,yes,no,no,yes,yes,eEVT,eEVT_BARX2
TADA2B,0.0,no,yes,no,no,no,eEVT,eEVT_TADA2B
TCF7L1,0.958454,yes,no,no,no,no,eEVT,eEVT_TCF7L1
ZFP62,0.049693,no,yes,no,no,no,eEVT,eEVT_ZFP62
ZNF239,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF239
ZNF25,0.36692,yes,yes,no,no,yes,eEVT,eEVT_ZNF25
AEBP2,0.841901,no,yes,no,no,no,eEVT,eEVT_AEBP2
ZNF45,0.080915,no,yes,no,no,no,eEVT,eEVT_ZNF45
ZNF18,0.043937,no,yes,no,no,no,eEVT,eEVT_ZNF18
RXRA,0.689476,yes,no,no,no,no,eEVT,eEVT_RXRA
ZNF316,0.080554,no,yes,no,no,no,eEVT,eEVT_ZNF316
ZNF575,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF575
ZNF496,0.079491,no,yes,no,no,no,eEVT,eEVT_ZNF496
PSPC1,1.817571,no,yes,no,no,no,eEVT,eEVT_PSPC1
KAT6B,0.719265,no,yes,no,no,no,eEVT,eEVT_KAT6B
ZKSCAN2,0.0,no,yes,no,no,no,eEVT,eEVT_ZKSCAN2
TCF25,1.354667,yes,no,no,no,no,eEVT,eEVT_TCF25
ZNF280C,0.325558,yes,yes,no,no,yes,eEVT,eEVT_ZNF280C
ZBTB42,0.038756,no,yes,no,no,no,eEVT,eEVT_ZBTB42
ZNF236,0.388111,no,yes,no,no,no,eEVT,eEVT_ZNF236
TFEB,0.022318,no,yes,no,no,no,eEVT,eEVT_TFEB
ZNF69,0.24238,no,yes,no,no,no,eEVT,eEVT_ZNF69
USF1,0.281947,yes,no,no,no,no,eEVT,eEVT_USF1
ZNF443,0.011312,no,yes,no,no,no,eEVT,eEVT_ZNF443
NKX2-8,not_enough_cells_expr_limma,no,yes,no,no,no,eEVT,eEVT_NKX2-8
ZNF480,0.109009,no,yes,no,no,no,eEVT,eEVT_ZNF480
ZNF420,0.387925,yes,yes,no,no,yes,eEVT,eEVT_ZNF420
MYNN,0.024375,no,yes,no,no,no,eEVT,eEVT_MYNN
THAP8,0.05594,no,yes,no,no,no,eEVT,eEVT_THAP8
ZNF579,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF579
ZNF449,0.063744,no,yes,no,no,no,eEVT,eEVT_ZNF449
ZNF33A,0.792636,yes,yes,no,no,yes,eEVT,eEVT_ZNF33A
DEAF1,0.202564,no,yes,no,no,no,eEVT,eEVT_DEAF1
HMG20A,0.111847,no,yes,no,no,no,eEVT,eEVT_HMG20A
CREM,0.340964,no,yes,no,no,no,eEVT,eEVT_CREM
ZNF497,0.008723,no,yes,no,no,no,eEVT,eEVT_ZNF497
CASZ1,0.046323,no,yes,no,no,no,eEVT,eEVT_CASZ1
HES4,1.447726,yes,no,no,no,no,eEVT,eEVT_HES4
ZNF556,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF556
HMGA2,0.269928,yes,yes,no,no,yes,eEVT,eEVT_HMGA2
NFE2L3,0.066163,no,yes,no,no,no,eEVT,eEVT_NFE2L3
RHOXF1,0.0,no,yes,no,no,no,eEVT,eEVT_RHOXF1
ZNF415,0.0,no,yes,no,no,no,eEVT,eEVT_ZNF415
PBX3,0.847888,yes,no,no,no,no,eEVT,eEVT_PBX3
ZNF430,0.188807,no,yes,no,no,no,eEVT,eEVT_ZNF430
ZSCAN12,0.0,no,yes,no,no,no,eEVT,eEVT_ZSCAN12
GRHL1,1.825121,yes,yes,no,no,yes,eEVT,eEVT_GRHL1
ZNF708,0.474493,yes,yes,no,no,yes,eEVT,eEVT_ZNF708
NEUROD1,0.008723,yes,no,no,no,no,eEVT,eEVT_NEUROD1
ZNF594,0.02174,no,yes,no,no,no,eEVT,eEVT_ZNF594
ZBED5,0.098096,no,yes,no,no,no,eEVT,eEVT_ZBED5
MTF1,0.266352,no,yes,no,no,no,eEVT,eEVT_MTF1
ZNF736,0.495433,yes,yes,no,no,yes,eEVT,eEVT_ZNF736
FOXN2,0.931081,no,yes,no,no,no,eEVT,eEVT_FOXN2
KDM5C,0.264251,no,yes,no,no,no,eEVT,eEVT_KDM5C
ARID3B,0.741599,yes,yes,no,no,yes,eEVT,eEVT_ARID3B
ZNF784,0.018758,no,yes,no,no,no,eEVT,eEVT_ZNF784
ZNF211,0.129402,no,yes,no,no,no,eEVT,eEVT_ZNF211
ZSCAN22,0.0,no,yes,no,no,no,eEVT,eEVT_ZSCAN22
ZFP1,0.018061,no,yes,no,no,no,eEVT,eEVT_ZFP1
PLAGL2,0.0,no,yes,no,no,no,eEVT,eEVT_PLAGL2
ZNF471,0.022318,no,yes,no,no,no,eEVT,eEVT_ZNF471
LHX4,0.034749,no,yes,no,no,no,eEVT,eEVT_LHX4
ZNF841,0.032125,no,yes,no,no,no,eEVT,eEVT_ZNF841
