,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
ZNF28,0.071284,no,yes,no,no,no,GC,GC_ZNF28
SOX12,0.0,no,yes,no,no,no,GC,GC_SOX12
HMBOX1,0.561467,no,yes,no,no,no,GC,GC_HMBOX1
ZFP82,0.0,no,yes,no,no,no,GC,GC_ZFP82
PRDM15,0.247118,yes,no,no,no,no,GC,GC_PRDM15
ZNF22,0.077556,no,yes,no,no,no,GC,GC_ZNF22
ZNF282,0.176294,no,yes,no,no,no,GC,GC_ZNF282
ZNF2,0.0,no,yes,no,no,no,GC,GC_ZNF2
ZNF324,0.162167,yes,no,no,no,no,GC,GC_ZNF324
WIZ,0.0,no,yes,no,no,no,GC,GC_WIZ
ZBTB17,0.072357,no,yes,no,no,no,GC,GC_ZBTB17
ZNF513,0.036521,no,yes,no,no,no,GC,GC_ZNF513
NCOR2,0.786951,no,yes,no,no,no,GC,GC_NCOR2
TBX20,0.328575,yes,no,no,no,no,GC,GC_TBX20
ZNF614,0.0,no,yes,no,no,no,GC,GC_ZNF614
IRF5,0.0,no,yes,no,no,no,GC,GC_IRF5
ZNF180,0.0,no,yes,no,no,no,GC,GC_ZNF180
SP1,0.181959,no,yes,no,no,no,GC,GC_SP1
LRRFIP1,1.233846,no,yes,no,no,no,GC,GC_LRRFIP1
TBX2,0.0,no,yes,no,no,no,GC,GC_TBX2
ZNF335,0.074076,no,yes,no,no,no,GC,GC_ZNF335
ZNF595,0.406492,yes,no,no,no,no,GC,GC_ZNF595
ETV1,0.102218,yes,no,no,no,no,GC,GC_ETV1
ZNF521,0.0,no,yes,no,no,no,GC,GC_ZNF521
ZBTB22,0.04864,no,yes,no,no,no,GC,GC_ZBTB22
HEYL,0.0,no,yes,no,no,no,GC,GC_HEYL
ZBTB45,0.072357,no,yes,no,no,no,GC,GC_ZBTB45
TSHZ2,0.09344,no,yes,no,no,no,GC,GC_TSHZ2
ZBED4,0.149811,no,yes,no,no,no,GC,GC_ZBED4
ZGLP1,0.0,no,yes,no,no,no,GC,GC_ZGLP1
ZNF215,0.064122,no,yes,no,no,no,GC,GC_ZNF215
CXXC1,0.049069,no,yes,no,no,no,GC,GC_CXXC1
ZNF431,0.202998,no,yes,no,no,no,GC,GC_ZNF431
ZNF354C,0.0,no,yes,no,no,no,GC,GC_ZNF354C
SP140,0.0,no,yes,no,no,no,GC,GC_SP140
ZNF444,0.072357,no,yes,no,no,no,GC,GC_ZNF444
JDP2,0.04864,no,yes,no,yes,no,GC,GC_JDP2
TFE3,0.044371,no,yes,no,no,no,GC,GC_TFE3
ZNF668,0.064122,no,yes,no,no,no,GC,GC_ZNF668
ZNF777,0.0,no,yes,no,no,no,GC,GC_ZNF777
ZNF547,0.0,no,yes,no,no,no,GC,GC_ZNF547
ARNTL2,0.114077,no,yes,no,no,no,GC,GC_ARNTL2
ZNF572,0.049069,yes,no,no,no,no,GC,GC_ZNF572
ESR1,0.297494,yes,no,no,no,no,GC,GC_ESR1
ZNF263,0.183789,no,yes,no,no,no,GC,GC_ZNF263
THAP7,0.190747,yes,yes,no,no,yes,GC,GC_THAP7
ZNF414,0.0,no,yes,no,no,no,GC,GC_ZNF414
ZBTB48,0.122716,no,yes,no,no,no,GC,GC_ZBTB48
HMGXB3,0.431154,no,yes,no,no,no,GC,GC_HMGXB3
ZNF423,0.121927,no,yes,no,no,no,GC,GC_ZNF423
ZNF696,0.0,no,yes,no,no,no,GC,GC_ZNF696
ZNF672,0.206843,no,yes,no,no,no,GC,GC_ZNF672
ZNF646,0.0,no,yes,no,no,no,GC,GC_ZNF646
FOXO1,0.605814,no,yes,no,no,no,GC,GC_FOXO1
ZSCAN16,0.0,no,yes,no,no,no,GC,GC_ZSCAN16
ZNF219,0.0,no,yes,no,no,no,GC,GC_ZNF219
ZNF416,0.0,no,yes,no,no,no,GC,GC_ZNF416
PTF1A,not_enough_cells_expr_limma,no,yes,no,no,no,GC,GC_PTF1A
SP6,0.102218,yes,no,no,no,no,GC,GC_SP6
ZNF786,0.0,no,yes,no,no,no,GC,GC_ZNF786
ZKSCAN7,0.071027,yes,no,no,no,no,GC,GC_ZKSCAN7
ETS1,0.036521,no,yes,no,no,no,GC,GC_ETS1
PRRX1,0.0,no,yes,no,no,no,GC,GC_PRRX1
KLF15,0.0,no,yes,no,no,no,GC,GC_KLF15
ZNF467,0.0,no,yes,no,no,no,GC,GC_ZNF467
BCL6B,0.0,no,yes,no,no,no,GC,GC_BCL6B
SP5,0.0,no,yes,no,no,no,GC,GC_SP5
ZNF775,0.0,no,yes,no,no,no,GC,GC_ZNF775
ZNF469,0.0,no,yes,no,no,no,GC,GC_ZNF469
HOXB2,0.0,no,yes,no,no,no,GC,GC_HOXB2
ZNF212,0.0,no,yes,no,no,no,GC,GC_ZNF212
